geometry,name,amenity,public_transport,railway,highway,stars,internet_access,brand,operator,cuisine,rooms,opening_hours,wheelchair,addr:street,addr:housenumber,addr:postcode,lon,lat
POINT (-0.8897888 41.6588136),Echegaray y Caballero frente a R. Celma,,platform,,bus_stop,,,,,,,,yes,,,,-0.8897888,41.6588136
POINT (-0.8869537 41.6392765),,parking,,,,,,,,,,,,,,,-0.8869537,41.6392765
POINT (-0.8666507 41.6837811),,,platform,,bus_stop,,,,,,,,,,,,-0.8666507,41.6837811
POINT (-0.8667446 41.6838352),,,platform,,bus_stop,,,,,,,,,,,,-0.8667446,41.6838352
POINT (-0.8657575 41.6865143),,,platform,,bus_stop,,,,,,,,,,,,-0.8657575,41.6865143
POINT (-0.8655295 41.6866525),,,platform,,bus_stop,,,,,,,,,,,,-0.8655295,41.6866525
POINT (-0.8633482 41.6900827),,,stop_position,,bus_stop,,,,,,,,,,,,-0.8633482,41.6900827
POINT (-0.862562 41.6920395),Hospital Royo Villanova (Urgencias),,stop_position,,bus_stop,,,,,,,,,,,,-0.862562,41.6920395
POINT (-0.9067284 41.667765),Palacio de Congresos / Pabellón Puente,,stop_position,,bus_stop,,,,,,,,,,,,-0.9067284,41.667765
POINT (-0.8767299 41.6553066),Don Jaime I con Plaza de La Seo,,platform,,bus_stop,,,,,,,,,,,,-0.8767299,41.6553066
POINT (-0.8285116 41.6062323),,,platform,,bus_stop,,,,,,,,,,,,-0.8285116,41.6062323
POINT (-0.8954444 41.6560128),Diputados / Avda. de Madrid,,platform,,bus_stop,,,,,,,,yes,,,,-0.8954444,41.6560128
POINT (-1.0278033 41.718789),Hotel Villa de Zaragoza,,,,,2,,,,,,,,Carretera de Logroño,40,50620,-1.0278033,41.718789
POINT (-0.8760743 41.6382303),Avenida San José 124,,platform,,bus_stop,,,,,,,,,,,,-0.8760743,41.6382303
POINT (-0.8858079 41.6087478),Mango,,,,,,wlan,Mango,,,,,,,,,-0.8858079,41.6087478
POINT (-0.9167137 41.6300131),Marcelino Álvarez / Residencia,,platform,,bus_stop,,,,,,,,,,,,-0.9167137,41.6300131
POINT (-0.8643148 41.6493804),Centro de Salud Las Fuentes Norte,,platform,,bus_stop,,,,,,,,,,,,-0.8643148,41.6493804
POINT (-0.9075961 41.6335201),,,platform,,bus_stop,,,,,,,,,,,,-0.9075961,41.6335201
POINT (-0.9123071 41.6361197),Vía Hispanidad (Montpellier),,platform,,bus_stop,,,,,,,,yes,,,,-0.9123071,41.6361197
POINT (-0.9080948 41.637843),Avda. Juan Pablo II 60,,stop_position,,bus_stop,,,,,,,,,,,,-0.9080948,41.637843
POINT (-0.9052289 41.6369264),Pedro III / Asín y Palacios,,stop_position,,bus_stop,,,,,,,,,,,,-0.9052289,41.6369264
POINT (-0.9030206 41.6388441),Asín y Palacios 5,,stop_position,,,,,,,,,,,,,,-0.9030206,41.6388441
POINT (-0.9437003 41.6281342),Martín Díez de Aux,,platform,,bus_stop,,,,,,,,,,,,-0.9437003,41.6281342
POINT (-0.9134457 41.6406186),Gómez Laguna 49,,stop_position,,bus_stop,,,,,,,,,,,,-0.9134457,41.6406186
POINT (-0.9164014 41.6441026),Vía Hispanidad 73,,platform,,bus_stop,,,,,,,,yes,,,,-0.9164014,41.6441026
POINT (-0.9159343 41.6444177),Vía Hispanidad / Duquesa Villahermosa,,platform,,bus_stop,,,,,,,,yes,,,,-0.9159343,41.6444177
POINT (-0.8737306 41.6604586),Sobrarbe 55,,platform,,bus_stop,,,,,,,,,,,,-0.8737306,41.6604586
POINT (-0.8716342 41.6677987),Av. San Juan de la Peña / C.S. Picarral,,platform,,bus_stop,,,,,,,,,,,,-0.8716342,41.6677987
POINT (-0.8706461 41.6487928),Jorge Cocci 3,,platform,,bus_stop,,,,,,,,,,,,-0.8706461,41.6487928
POINT (-0.8613006 41.6489049),Salvador Minguijón 40,,platform,,bus_stop,,,,,,,,yes,,,,-0.8613006,41.6489049
POINT (-0.9447748 41.6698773),,,platform,,bus_stop,,,,,,,,,,,,-0.9447748,41.6698773
POINT (-0.9071623 41.636768),Condes de Aragón / Juan Pablo II,,platform,,bus_stop,,,,,,,,yes,,,,-0.9071623,41.636768
POINT (-0.9022021 41.6613877),Avenida Pablo Gargallo / Bonn,,stop_position,,bus_stop,,,,,,,,,,,,-0.9022021,41.6613877
POINT (-0.934781 41.6416095),Aldebarán 60,,platform,,bus_stop,,,,,,,,,,,,-0.934781,41.6416095
POINT (-0.8754881 41.6508994),Coso 126,,platform,,bus_stop,,,,,,,,yes,,,,-0.8754881,41.6508994
POINT (-0.8927461 41.6595289),Plaza de Europa,,stop_position,,bus_stop,,,,,,,,yes,,,,-0.8927461,41.6595289
POINT (-0.8886772 41.649194),Hernán Cortés 10,,platform,,bus_stop,,,,,,,,,,,,-0.8886772,41.649194
POINT (-0.8696578 41.6571263),Avda. Puente del Pilar (Puente),,stop_position,,bus_stop,,,,,,,,yes,,,,-0.8696578,41.6571263
POINT (-0.8698257 41.657077),Avenida Puente del Pilar 3 / Puente de Hierro,,stop_position,,,,,,,,,,,,,,-0.8698257,41.657077
POINT (-0.8835162 41.6611252),Av. José Atarés / TV Aragón,,stop_position,,,,,,,,,,,,,,-0.8835162,41.6611252
POINT (-0.90042 41.6223462),Paseo Duque de Alba / Monumento a la Legión,,platform,,bus_stop,,,,,,,,,,,,-0.90042,41.6223462
POINT (-0.9002029 41.622344),Parque de Atracciones,,platform,,bus_stop,,,,,,,,yes,,,,-0.9002029,41.622344
POINT (-0.8979729 41.6226662),,,platform,,bus_stop,,,,,,,,,,,,-0.8979729,41.6226662
POINT (-0.8979333 41.6227478),,,platform,,bus_stop,,,,,,,,,,,,-0.8979333,41.6227478
POINT (-0.9137663 41.6232485),Avenida Gómez Laguna / Vía Ibérica,,platform,,bus_stop,,,,,,,,,,,,-0.9137663,41.6232485
POINT (-0.8801754 41.6475471),Paseo Constitución 33,,stop_position,,bus_stop,,,,,,,,yes,,,,-0.8801754,41.6475471
POINT (-0.8841786 41.6362101),Lapuyade 3,,stop_position,,bus_stop,,,,,,,,yes,,,,-0.8841786,41.6362101
POINT (-0.8588216 41.6617306),Ignacio Zapata / Ruste,,stop_position,,,,,,,,,,,,,,-0.8588216,41.6617306
POINT (-0.9369347 41.6588858),Camino del Pilón con Ibón de Plan,,platform,,bus_stop,,,,,,,,yes,,,,-0.9369347,41.6588858
POINT (-0.8758939 41.6611976),Sixto Celorrio 58,,stop_position,,bus_stop,,,,,,,,,,,,-0.8758939,41.6611976
POINT (-0.9169105 41.6463603),Vía Hispanidad 80,,platform,,bus_stop,,,,,,,,yes,,,,-0.9169105,41.6463603
POINT (-0.9137062 41.6407068),Gómez Laguna 48,,platform,,bus_stop,,,,,,,,yes,,,,-0.9137062,41.6407068
POINT (-0.8868332 41.6662962),Valle de Broto / Intercambiador,,platform,,bus_stop,,,,,,,,,,,,-0.8868332,41.6662962
POINT (-0.8867686 41.6664439),Intercambiador Valle de Broto,,platform,,bus_stop,,,,,,,,,,,,-0.8867686,41.6664439
POINT (-0.8865634 41.6664669),,,stop_position,,,,,,,,,,,,,,-0.8865634,41.6664669
POINT (-0.8911487 41.6290293),Cuarte (Parque),,stop_position,,bus_stop,,,,,,,,,,,,-0.8911487,41.6290293
POINT (-0.8912593 41.6276328),Mesones de Isuela,,stop_position,,bus_stop,,,,,,,,yes,,,,-0.8912593,41.6276328
POINT (-0.881317 41.6347017),Lapuyade 43,,stop_position,,bus_stop,,,,,,,,yes,,,,-0.881317,41.6347017
POINT (-0.8800525 41.6450569),nenena,,,,,,wlan,,,,,"Mo-Fr 10:00-13:30, 17:00-20:00; Sa 10:00-14:00",,Calle de María Lostal,21,50008,-0.8800525,41.6450569
POINT (-0.8777329 41.6611362),Mariano Baselga 11,,stop_position,,bus_stop,,,,,,,,,,,,-0.8777329,41.6611362
POINT (-0.8730361 41.6665002),Valle de Broto 9,,stop_position,,bus_stop,,,,,,,,,,,,-0.8730361,41.6665002
POINT (-0.8727397 41.6710046),Monte Perdido 4,,platform,,bus_stop,,,,,,,,,,,,-0.8727397,41.6710046
POINT (-0.8767903 41.6711022),,,platform,,bus_stop,,,,,,,,yes,,,,-0.8767903,41.6711022
POINT (-0.8780791 41.6666868),,,stop_position,,bus_stop,,,,,,,,,,,,-0.8780791,41.6666868
POINT (-0.8711838 41.6729683),Av. San Juan de la Peña / Camino de los Molinos,,platform,,bus_stop,,,,,,,,yes,,,,-0.8711838,41.6729683
POINT (-0.8770047 41.6706227),,,platform,,bus_stop,,,,,,,,,,,,-0.8770047,41.6706227
POINT (-0.8907081 41.6768638),Gómez Avellaneda 83,,platform,,bus_stop,,,,,,,,,,,,-0.8907081,41.6768638
POINT (-0.8893771 41.6768779),María Zambrano 60,,stop_position,,,,,,,,,,,,,,-0.8893771,41.6768779
POINT (-0.8907302 41.6754291),Gómez Avellaneda 73,,platform,,bus_stop,,,,,,,,,,,,-0.8907302,41.6754291
POINT (-0.8992325 41.6453348),Avda. de Valencia 63,,stop_position,,bus_stop,,,,,,,,yes,,,,-0.8992325,41.6453348
POINT (-0.8738975 41.6583377),Av. de Cataluña / Balcón de San Lázaro,,stop_position,,,,,,,,,,,,,,-0.8738975,41.6583377
POINT (-0.9036332 41.6381893),Asín y Palacios 8,,stop_position,,bus_stop,,,,,,,,,,,,-0.9036332,41.6381893
POINT (-0.8994144 41.6447346),Corona de Aragón 51,,platform,,bus_stop,,,,,,,,,,,,-0.8994144,41.6447346
POINT (-0.8680875 41.6596035),Avenida Puente del Pilar / Colegio,,stop_position,,,,,,,,,,,,,,-0.8680875,41.6596035
POINT (-0.8704418 41.659765),Avenida de Cataluña 17,,stop_position,,,,,,,,,,,,,,-0.8704418,41.659765
POINT (-0.8891881 41.6384837),Gascón de Gotor 26,,stop_position,,,,,,,,,,,,,,-0.8891881,41.6384837
POINT (-0.8900772 41.6086736),Puerto Venecia / Teatro Malibrán,,platform,,bus_stop,,,,,,,,yes,,,,-0.8900772,41.6086736
POINT (-0.880352 41.630325),,,platform,,bus_stop,,,,,,,,,,,,-0.880352,41.630325
POINT (-0.9330071 41.6381359),Tulipán 67,,platform,,bus_stop,,,,,,,,,,,,-0.9330071,41.6381359
POINT (-0.9335973 41.6382015),Tulipán 79,,platform,,bus_stop,,,,,,,,,,,,-0.9335973,41.6382015
POINT (-0.8833754 41.6413468),Camino de las Torres 79,,stop_position,,bus_stop,,,,,,,,,,,,-0.8833754,41.6413468
POINT (-0.8787147 41.644161),,,platform,,bus_stop,,,,,,,,,,,,-0.8787147,41.644161
POINT (-0.8787086 41.6443237),Camino de Las Torres 40,,stop_position,,bus_stop,,,,,,,,,,,,-0.8787086,41.6443237
POINT (-0.8752995 41.6458363),Camino de las Torres 17,,stop_position,,bus_stop,,,,,,,,yes,,,,-0.8752995,41.6458363
POINT (-0.8872769 41.6396591),Gascón de Gotor 4,,platform,,bus_stop,,,,,,,,,,,,-0.8872769,41.6396591
POINT (-0.8658535 41.6616658),Avenida Cataluña 74 / Plaza Mozart,,platform,,bus_stop,,,,,,,,yes,,,,-0.8658535,41.6616658
POINT (-0.8867565 41.6423682),Avenida Francisco de Goya 3,,platform,,bus_stop,,,,,,,,yes,,,,-0.8867565,41.6423682
POINT (-0.8753863 41.6289488),San Antonio de Padua / Valladolid,,stop_position,,bus_stop,,,,,,,,,,,,-0.8753863,41.6289488
POINT (-0.9075838 41.6334542),,,stop_position,,,,,,,,,,,,,,-0.9075838,41.6334542
POINT (-0.8668144 41.6614406),Avenida de Cataluña 51,,platform,,bus_stop,,,,,,,,yes,,,,-0.8668144,41.6614406
POINT (-0.8691172 41.6595609),Muel 11,,stop_position,,,,,,,,,,,,,,-0.8691172,41.6595609
POINT (-0.8635241 41.662393),Pascuala Perié 2,,platform,,bus_stop,,,,,,,,yes,,,,-0.8635241,41.662393
POINT (-0.8590682 41.6613468),Avda. de La Jota 42 (C.S. La Jota),,platform,,bus_stop,,,,,,,,,,,,-0.8590682,41.6613468
POINT (-0.8590799 41.6591545),Balbino Orensanz / Velilla de Ebro,,platform,,bus_stop,,,,,,,,yes,,,,-0.8590799,41.6591545
POINT (-0.8586315 41.6571793),Balbino Orensanz / Parque,,stop_position,,bus_stop,,,,,,,,yes,,,,-0.8586315,41.6571793
POINT (-0.8612222 41.6546005),Marqués de la Cadena / Puente de la Unión,,stop_position,,,,,,,,,,,,,,-0.8612222,41.6546005
POINT (-0.8720517 41.6638053),Avenida San Juan de La Peña 29,,stop_position,,bus_stop,,,,,,,,yes,,,,-0.8720517,41.6638053
POINT (-0.871594 41.6646107),Avenida San Juan de la Peña / Mas de las Matas,,platform,,bus_stop,,,,,,,,yes,,,,-0.871594,41.6646107
POINT (-0.8712989 41.6705281),Avenida San Juan de la Peña fte. nº 127,,stop_position,,bus_stop,,,,,,,,yes,,,,-0.8712989,41.6705281
POINT (-0.8715124 41.66994),,,platform,,bus_stop,,,,,,,,,,,,-0.8715124,41.66994
POINT (-0.8809102 41.6617561),Av. Pirineos / Puente de Santiago,,stop_position,,,,,,,,,,,,,,-0.8809102,41.6617561
POINT (-0.8620479 41.6607482),Avenida de la Jota 16,,stop_position,,,,,,,,,,,,,,-0.8620479,41.6607482
POINT (-0.8393867 41.6700233),Avda. Santa Isabel 9 / Avenida de La Industria,,platform,,bus_stop,,,,,,,,,,,,-0.8393867,41.6700233
POINT (-0.9143389 41.6293043),Marcelino Álvarez 55,,stop_position,,bus_stop,,,,,,,,,,,,-0.9143389,41.6293043
POINT (-0.917133 41.6309449),Fanlo / Encinacorba,,platform,,bus_stop,,,,,,,,,,,,-0.917133,41.6309449
POINT (-0.9138678 41.6333985),Gastón de Bearne / Residencia,,platform,,bus_stop,,,,,,,,yes,,,,-0.9138678,41.6333985
POINT (-0.9112937 41.6301868),Gastón de Bearne 17,,platform,,bus_stop,,,,,,,,,,,,-0.9112937,41.6301868
POINT (-0.9100643 41.6419032),Gómez Laguna 20,,platform,,bus_stop,,,,,,,,,,,,-0.9100643,41.6419032
POINT (-0.8760477 41.6161804),Avda. Policia Local (Fte. Paolo Veronese),,stop_position,,bus_stop,,,,,,,,,,,,-0.8760477,41.6161804
POINT (-0.9163542 41.6450808),Vía Hispanidad / Villa de Andorra,,platform,,bus_stop,,,,,,,,yes,,,,-0.9163542,41.6450808
POINT (-0.9188505 41.6585134),Avenida de Navarra 183,,platform,,bus_stop,,,,AUZ;CTAZ,,,,yes,,,,-0.9188505,41.6585134
POINT (-0.916974 41.6524463),Miguel Labordeta,,platform,,bus_stop,,,,,,,,,,,,-0.916974,41.6524463
POINT (-0.8158788 41.6461819),Instituto F. P.,,platform,,bus_stop,,,,,,,,,,,,-0.8158788,41.6461819
POINT (-0.8108309 41.6442262),Centro de Transformación Agroalimentaria,,platform,,bus_stop,,,,,,,,,,,,-0.8108309,41.6442262
POINT (-0.851952 41.6842676),,,platform,,bus_stop,,,,,,,,,,,,-0.851952,41.6842676
POINT (-0.8704346 41.6499613),Asalto 71 (Murallas),,platform,,bus_stop,,,,,,,,,,,,-0.8704346,41.6499613
POINT (-0.8812412 41.642957),Camino de las Torres 49,,stop_position,,bus_stop,,,,,,,,yes,,,,-0.8812412,41.642957
POINT (-0.9149649 41.6418503),Vía Hispanidad 56,,platform,,bus_stop,,,,,,,,,,,,-0.9149649,41.6418503
POINT (-0.9180144 41.648772),Vía Hispanidad 100 / Los Enlaces,,platform,,bus_stop,,,,,,,,yes,,,,-0.9180144,41.648772
POINT (-0.8713255 41.6741414),Avda. San Juan de La Peña 167 (Parque),,stop_position,,bus_stop,,,,,,,,yes,,,,-0.8713255,41.6741414
POINT (-0.8710664 41.6756073),,,platform,,bus_stop,,,,,,,,,,,,-0.8710664,41.6756073
POINT (-0.8712428 41.6764306),Avenida San Juan de la Peña 181,,stop_position,,bus_stop,,,,,,,,yes,,,,-0.8712428,41.6764306
POINT (-0.8917044 41.6728718),Pablo Ruiz Picasso / Gómez Avellaneda,,stop_position,,,,,,,,,,,,,,-0.8917044,41.6728718
POINT (-0.8828556 41.6665797),Valle de Broto / Kasán,,platform,,bus_stop,,,,,,,,,,,,-0.8828556,41.6665797
POINT (-0.8616715 41.6451879),,,stop_position,,bus_stop,,,,,,,,yes,,,,-0.8616715,41.6451879
POINT (-0.8909508 41.6439027),Avenida Francisco de Goya 50,,stop_position,,,,,,,,,,,,,,-0.8909508,41.6439027
POINT (-0.88579 41.6513985),Av. César Augusto 20-22 / Teatro Fleta,,stop_position,,,,,,,,,,,,,,-0.88579,41.6513985
POINT (-0.8959046 41.6527421),Zaragoza-Portillo,,station,station,,,,,,,,,yes,,,,-0.8959046,41.6527421
POINT (-0.9188255 41.6227317),Paseo de Los Olvidados / Atraco a Las Tres,,platform,,bus_stop,,,,,,,,,,,,-0.9188255,41.6227317
POINT (-0.9641917 41.6281945),Catedral de Santiago,,platform,,bus_stop,,,,,,,,,,,,-0.9641917,41.6281945
POINT (-0.8544545 41.6666401),Avenida Cataluña 165,,platform,,bus_stop,,,,,,,,,,,,-0.8544545,41.6666401
POINT (-0.8539679 41.6666794),Avenida Cataluña 226,,platform,,bus_stop,,,,,,,,,,,,-0.8539679,41.6666794
POINT (-0.8516112 41.6678978),Avenida Cataluña 225 / Gasolinera,,platform,,bus_stop,,,,,,,,yes,,,,-0.8516112,41.6678978
POINT (-0.8753957 41.6639339),,,platform,,bus_stop,,,,,,,,,,,,-0.8753957,41.6639339
POINT (-0.8753831 41.6665385),Valle de Broto fte. Bomberos,,stop_position,,bus_stop,,,,,,,,yes,,,,-0.8753831,41.6665385
POINT (-0.856524 41.6551928),Betoré Bergua 1,,stop_position,,,,,,,,,,,,,,-0.856524,41.6551928
POINT (-0.8585319 41.664542),,,platform,,bus_stop,,,,,,,,yes,,,,-0.8585319,41.664542
POINT (-0.8770575 41.6592936),García Arista 16,,stop_position,,bus_stop,,,,,,,,,,,,-0.8770575,41.6592936
POINT (-0.8938646 41.6491612),Anselmo Clavé / Santander,,platform,,bus_stop,,,,,,,,yes,,,,-0.8938646,41.6491612
POINT (-0.9176748 41.6394296),Avenida Gómez Laguna / Depósitos,,stop_position,,,,,,,,,,,,,,-0.9176748,41.6394296
POINT (-0.863634 41.6365174),Miguel Servet 147,,stop_position,,bus_stop,,,,,,,,yes,,,,-0.863634,41.6365174
POINT (-0.8707169 41.6386698),,,platform,,bus_stop,,,,,,,,,,,,-0.8707169,41.6386698
POINT (-0.8627864 41.6406492),María de Aragón / C.S. Torre Ramona,,stop_position,,bus_stop,,,,,,,,yes,,,,-0.8627864,41.6406492
POINT (-0.888402 41.6551716),Conde de Aranda 62,,stop_position,,,,,,,,,,,,,,-0.888402,41.6551716
POINT (-0.8916739 41.6558662),Conde de Aranda 122 / Plaza del Portillo,,stop_position,,bus_stop,,,,,,,,limited,,,,-0.8916739,41.6558662
POINT (-0.9019648 41.6541146),Avda. de Madrid 38,,stop_position,,,,,,,,,,,,,,-0.9019648,41.6541146
POINT (-0.9037272 41.6536572),Avda. de Madrid 58,,stop_position,,,,,,,,,,,,,,-0.9037272,41.6536572
POINT (-0.9042053 41.6529891),Paseo de Calanda 20,,stop_position,,bus_stop,,,,,,,,,,,,-0.9042053,41.6529891
POINT (-0.8229727 41.6668909),Avenida Real Zaragoza 65,,stop_position,,bus_stop,,,,,,,,,,,,-0.8229727,41.6668909
POINT (-0.8291326 41.6668145),Avenida Santa Isabel 124,,platform,,bus_stop,,,,,,,,,,,,-0.8291326,41.6668145
POINT (-0.831923 41.6670143),Avenida Santa Isabel 82 / Plaza,,stop_position,,,,,,,,,,,,,,-0.831923,41.6670143
POINT (-0.8342907 41.6673677),Avenida Santa Isabel 52,,stop_position,,bus_stop,,,,,,,,,,,,-0.8342907,41.6673677
POINT (-0.8391119 41.6696619),Avenida Santa Isabel 20 / Avenida de la Industria,,platform,,bus_stop,,,,,,,,,,,,-0.8391119,41.6696619
POINT (-0.8446872 41.6705663),Avenida Cataluña / Río Matarraña,,platform,,bus_stop,,,,,,,,,,,,-0.8446872,41.6705663
POINT (-0.8465057 41.6697957),Avenida Cataluña / Río Aguasvivas,,platform,,bus_stop,,,,,,,,,,,,-0.8465057,41.6697957
POINT (-0.8479276 41.6692134),Avenida Cataluña 290,,platform,,bus_stop,,,,,,,,,,,,-0.8479276,41.6692134
POINT (-0.8507266 41.6680334),Avenida Cataluña / Gasolinera,,platform,,bus_stop,,,,,,,,,,,,-0.8507266,41.6680334
POINT (-0.8566337 41.6655515),Avenida Cataluña 188,,platform,,bus_stop,,,,,,,,,,,,-0.8566337,41.6655515
POINT (-0.8594235 41.6643921),Avenida Cataluña / Centro Médico Grande Covián,,platform,,bus_stop,,,,,,,,,,,,-0.8594235,41.6643921
POINT (-0.8608432 41.6638049),Avenida Cataluña 126,,platform,,bus_stop,,,,,,,,,,,,-0.8608432,41.6638049
POINT (-0.8632014 41.6628081),Avenida Cataluña 98,,platform,,bus_stop,,,,,,,,,,,,-0.8632014,41.6628081
POINT (-0.8806906 41.6247299),Cuarta Avenida 6,,stop_position,,bus_stop,,,,,,,,,,,,-0.8806906,41.6247299
POINT (-0.8757534 41.6169254),Avenida Tiziano / Paolo Veronese,,platform,,bus_stop,,,,,,,,,,,,-0.8757534,41.6169254
POINT (-0.8888042 41.6254437),Fray Julián Garcés 106,,stop_position,,,,,,,,,,,,,,-0.8888042,41.6254437
POINT (-0.8659471 41.6410439),Francisco de Quevedo,,platform,,bus_stop,,,,,,,,yes,,,,-0.8659471,41.6410439
POINT (-0.8771562 41.6486085),Paseo de la Mina 15,,stop_position,,bus_stop,,,,,,,,yes,,,,-0.8771562,41.6486085
POINT (-0.8683403 41.6767557),Avenida Alcalde Caballero / Claudio Tolomeo,,stop_position,,,,,,,,,,,,,,-0.8683403,41.6767557
POINT (-0.8940425 41.6595968),Avenida Pablo Gargallo / Plaza Europa,,stop_position,,bus_stop,,,,,,,,yes,,,,-0.8940425,41.6595968
POINT (-0.8966774 41.6601951),Avenida Pablo Gargallo / Monasterio Santa Lucía,,stop_position,,bus_stop,,,,,,,,,,,,-0.8966774,41.6601951
POINT (-0.8995123 41.6607897),Avenida Pablo Gargallo 71,,stop_position,,,,,,,,,,,,,,-0.8995123,41.6607897
POINT (-0.9021616 41.6612615),Avenida Pablo Gargallo 95,,stop_position,,bus_stop,,,,,,,,yes,,,,-0.9021616,41.6612615
POINT (-0.9314565 41.6404643),Francisca Millán Serrano / Miguel Ángel Blanco,,stop_position,,,,,,,,,,,,,,-0.9314565,41.6404643
POINT (-0.9352248 41.6396224),Las Pléyades/Berenice,,stop_position,,bus_stop,,,,,,,,,,,,-0.9352248,41.6396224
POINT (-0.9280432 41.6376931),Vía Láctea / Torre Pajaritos,,platform,,bus_stop,,,,,,,,yes,,,,-0.9280432,41.6376931
POINT (-0.927483 41.6393668),Miguel Ángel Blanco 95,,stop_position,,bus_stop,,,,,,,,,,,,-0.927483,41.6393668
POINT (-0.9290642 41.6405417),Av. Valdefierro 43,,stop_position,,bus_stop,,,,,,,,,,,,-0.9290642,41.6405417
POINT (-0.9281327 41.6420427),Av. Valdefierro 27,,stop_position,,bus_stop,,,,,,,,,,,,-0.9281327,41.6420427
POINT (-0.9265838 41.6445362),Avenida Valdefierro 1,,stop_position,,,,,,,,,,,,,,-0.9265838,41.6445362
POINT (-0.889648 41.6781065),Carrefour,,stop_position,,,,,,Ayuntamiento de Zaragoza,,,,,,,,-0.889648,41.6781065
POINT (-0.9169017 41.6524717),Miguel Labordeta,,stop_position,,,,,,,,,,,,,,-0.9169017,41.6524717
POINT (-0.8942905 41.6230989),Paseo Duque de Alba (Camino),,platform,,bus_stop,,,,,,,,no,,,,-0.8942905,41.6230989
POINT (-0.7987562 41.6358066),Camino del Cementerio,,platform,,bus_stop,,,,,,,,,,,,-0.7987562,41.6358066
POINT (-0.9384753 41.6249481),La Diligencia,,stop_position,,,,,,,,,,,,,,-0.9384753,41.6249481
POINT (-0.8642163 41.6513972),Puente de la Unión / P. Echegaray y Caballero,,platform,,bus_stop,,,,,,,,,,,,-0.8642163,41.6513972
POINT (-0.8670296 41.6408054),Miguel Servet / Francisco Quevedo,,stop_position,,bus_stop,,,,,,,,yes,,,,-0.8670296,41.6408054
POINT (-0.9117686 41.658449),Zaragoza-Delicias,,stop_position,stop,,,,,,,,,,,,,-0.9117686,41.658449
POINT (-0.9118973 41.6585445),Zaragoza-Delicias,,stop_position,stop,,,,,,,,,,,,,-0.9118973,41.6585445
POINT (-0.9120231 41.6588422),Zaragoza-Delicias,,stop_position,stop,,,,,,,,,,,,,-0.9120231,41.6588422
POINT (-0.9120893 41.6589764),Zaragoza-Delicias,,stop_position,stop,,,,,,,,,,,,,-0.9120893,41.6589764
POINT (-0.9121886 41.6590709),Zaragoza-Delicias,,stop_position,stop,,,,,,,,,,,,,-0.9121886,41.6590709
POINT (-0.9122713 41.6591962),Zaragoza-Delicias,,stop_position,stop,,,,,,,,,,,,,-0.9122713,41.6591962
POINT (-0.9123635 41.6592955),Zaragoza-Delicias,,stop_position,stop,,,,,,,,,,,,,-0.9123635,41.6592955
POINT (-0.9097988 41.6578775),Zaragoza-Delicias,,stop_position,stop,,,,,,,,,,,,,-0.9097988,41.6578775
POINT (-0.9098715 41.6579706),Zaragoza-Delicias,,stop_position,stop,,,,,,,,,,,,,-0.9098715,41.6579706
POINT (-0.90998 41.6582648),Zaragoza-Delicias,,stop_position,stop,,,,,,,,,,,,,-0.90998,41.6582648
POINT (-0.910455 41.6589064),Zaragoza-Delicias,,stop_position,stop,,,,,,,,,,,,,-0.910455,41.6589064
POINT (-0.9103515 41.6587334),Zaragoza-Delicias,,stop_position,stop,,,,,,,,,,,,,-0.9103515,41.6587334
POINT (-0.9101796 41.658507),Zaragoza-Delicias,,stop_position,stop,,,,,,,,,,,,,-0.9101796,41.658507
POINT (-0.8746921 41.6251757),Cuarta Avenida 35,,stop_position,,,,,,,,,,,,,,-0.8746921,41.6251757
POINT (-0.8748859 41.6264761),San Viator 42,,stop_position,,,,,,,,,,,,,,-0.8748859,41.6264761
POINT (-0.8871087 41.6501543),Puerta del Carmen,,stop_position,,bus_stop,,,,,,,,,,,,-0.8871087,41.6501543
POINT (-0.8903937 41.651318),"Paseo María Agustín, 20 (Museo Pablo Serrano)",,platform,,bus_stop,,,,,,,,,,,,-0.8903937,41.651318
POINT (-0.890149 41.6680485),Murray's,pub,,,,,wlan,,,,,,limited,,,,-0.890149,41.6680485
POINT (-0.8896401 41.6587282),Paseo Echegaray y Caballero 12,,platform,,bus_stop,,,,,,,,,,,,-0.8896401,41.6587282
POINT (-0.8739386 41.6465627),Camino de las Torres 10,,stop_position,,,,,,,,,,,,,,-0.8739386,41.6465627
POINT (-0.8719753 41.6474282),Camino de las Torres 4,,stop_position,,,,,,,,,,,,,,-0.8719753,41.6474282
POINT (-0.8578997 41.6607643),Numancia / María Blasco,,platform,,bus_stop,,,,,,,,,,,,-0.8578997,41.6607643
POINT (-0.8289084 41.6669186),Avenida Santa Isabel 141,,platform,,bus_stop,,,,,,,,,,,,-0.8289084,41.6669186
POINT (-0.8288825 41.6668745),Avenida Santa Isabel 141,,stop_position,,,,,,,,,,,,,,-0.8288825,41.6668745
POINT (-0.8291376 41.6668597),Avenida Santa Isabel 124,,stop_position,,,,,,,,,,,,,,-0.8291376,41.6668597
POINT (-0.8849373 41.6729961),,,stop_position,,,,,,,,,,,,,,-0.8849373,41.6729961
POINT (-0.8910498 41.6726685),Pablo Ruiz Picasso / Gómez Avellaneda,,stop_position,,,,,,,,,,,,,,-0.8910498,41.6726685
POINT (-0.9415046 41.6279285),Avenida de la Ilustración 37,,platform,,bus_stop,,,,,,,,yes,,,,-0.9415046,41.6279285
