geometry,name,amenity,public_transport,railway,highway,stars,internet_access,brand,operator,cuisine,rooms,opening_hours,wheelchair,addr:street,addr:housenumber,addr:postcode,lon,lat
POINT (-4.5471084 36.7292605),José Calderón - Instalaciones Deportivas,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.5471084,36.7292605
POINT (-4.5503674 36.7318195),Avenida Juan López Peñalver,,stop_position,,,,,,EMTSAM,,,,,,,,-4.5503674,36.7318195
POINT (-4.5503155 36.7318088),Avenida Juan López Peñalver,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.5503155,36.7318088
POINT (-4.5533389 36.7371894),Avenida Juan López Peñalver - Marie Curie,,stop_position,,,,,,EMTSAM,,,,,,,,-4.5533389,36.7371894
POINT (-4.5532788 36.7372017),Avenida Juan López Peñalver - Marie Curie,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.5532788,36.7372017
POINT (-4.5546827 36.738441),Severo Ochoa - Rotonda,,stop_position,,,,,,EMTSAM,,,,,,,,-4.5546827,36.738441
POINT (-4.5546919 36.7384837),Severo Ochoa - Rotonda,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.5546919,36.7384837
POINT (-4.5575104 36.7386159),Severo Ochoa,,stop_position,,,,,,EMTSAM,,,,,,,,-4.5575104,36.7386159
POINT (-4.5575515 36.7385844),Severo Ochoa,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.5575515,36.7385844
POINT (-4.4821481 36.7141729),Duque de Ahumada,,stop_position,,,,,,EMTSAM,,,,,,,,-4.4821481,36.7141729
POINT (-4.4821524 36.7142104),Duque de Ahumada,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.4821524,36.7142104
POINT (-4.5129574 36.7124693),Centro de Transporte de Mercancías,,stop_position,,,,,,EMTSAM,,,,,,,,-4.5129574,36.7124693
POINT (-4.5129674 36.7125454),Centro de Transporte de Mercancías,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.5129674,36.7125454
POINT (-4.5156699 36.7196884),Parque Cementerio,,stop_position,,,,,,EMTSAM,,,,,,,,-4.5156699,36.7196884
POINT (-4.5156578 36.7197448),Parque Cementerio,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.5156578,36.7197448
POINT (-4.524773 36.7189082),Los Asperones 2,,stop_position,,,,,,EMTSAM,,,,,,,,-4.524773,36.7189082
POINT (-4.5247745 36.7189541),Los Asperones 2,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.5247745,36.7189541
POINT (-4.4711772 36.7205331),Avenida Jorge Luis Borges - José Ribera,,stop_position,,,,,,EMTSAM,,,,,,,,-4.4711772,36.7205331
POINT (-4.4510322 36.736319),Camino de la Corta - La Plaza,,stop_position,,,,,,EMTSAM,,,,,,,,-4.4510322,36.736319
POINT (-4.4510223 36.7363321),Camino de la Corta - La Plaza,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.4510223,36.7363321
POINT (-4.4493285 36.7356809),Camino de la Corta - La Milagrosa,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.4493285,36.7356809
POINT (-4.446962 36.7344081),Camino de la Corta - VPO,,stop_position,,,,,,EMTSAM,,,,,,,,-4.446962,36.7344081
POINT (-4.4469146 36.7344708),Camino de la Corta - VPO,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.4469146,36.7344708
POINT (-4.4458919 36.7311231),Miguel Hernández - Alcalde José Luis Estrada,,stop_position,,,,,,EMTSAM,,,,,,,,-4.4458919,36.7311231
POINT (-4.4458295 36.7311268),Miguel Hernández - Alcalde José Luis Estrada,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.4458295,36.7311268
POINT (-4.4355233 36.7270216),Camino de Suárez - Blas de Lezo,,stop_position,,,,,,EMTSAM,,,,,,,,-4.4355233,36.7270216
POINT (-4.4355065 36.727065),Camino de Suárez - Blas de Lezo,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.4355065,36.727065
POINT (-4.4348297 36.7258238),Martínez de la Rosa - Séneca,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.4348297,36.7258238
POINT (-4.4364809 36.7261866),Martínez de la Rosa - Berrocal,,stop_position,,,,,,EMTSAM,,,,,,,,-4.4364809,36.7261866
POINT (-4.4365078 36.7261159),Martínez de la Rosa - Berrocal,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.4365078,36.7261159
POINT (-4.4402431 36.7270243),Martínez de la Rosa,,stop_position,,,,,,EMTSAM,,,,,,,,-4.4402431,36.7270243
POINT (-4.4402773 36.7269771),Martínez de la Rosa,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.4402773,36.7269771
POINT (-4.4103658 36.7176039),Paseo Marítimo Ciudad de Melilla - Plaza Malagueta,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.4103658,36.7176039
POINT (-4.4103919 36.7176312),Paseo Marítimo Ciudad de Melilla - Plaza Malagueta,,stop_position,,,,,,EMTSAM,,,,,,,,-4.4103919,36.7176312
POINT (-4.4467284 36.6838332),Pacífico - Moliere,,stop_position,,,,,,EMTSAM,,,,,,,,-4.4467284,36.6838332
POINT (-4.4467947 36.6838589),Pacífico - Moliere,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.4467947,36.6838589
POINT (-4.4437611 36.6888514),Pacífico - Diputación,,stop_position,,,,,,EMTSAM,,,,,,,,-4.4437611,36.6888514
POINT (-4.4438186 36.6888778),Pacífico - Diputación,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.4438186,36.6888778
POINT (-4.4410052 36.6935175),Pacífico - Carril de la Chupa,,stop_position,,,,,,EMTSAM,,,,,,,,-4.4410052,36.6935175
POINT (-4.4410715 36.6935432),Pacífico - Carril de la Chupa,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.4410715,36.6935432
POINT (-4.4282581 36.7086897),Paseo de Antonio Machado - Ingeniero Garnica,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.4282581,36.7086897
POINT (-4.4283179 36.7087094),Paseo de Antonio Machado - Ingeniero Garnica,,stop_position,,,,,,EMTSAM,,,,,,,,-4.4283179,36.7087094
POINT (-4.4327222 36.7033468),Paseo de Antonio Machado - Tomás Echeverría,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.4327222,36.7033468
POINT (-4.4327621 36.7033659),Paseo de Antonio Machado - Tomás Echeverría,,stop_position,,,,,,EMTSAM,,,,,,,,-4.4327621,36.7033659
POINT (-4.4363228 36.6995762),Pacífico - Princesa,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.4363228,36.6995762
POINT (-4.4363746 36.6995978),Pacífico - Princesa,,stop_position,,,,,,EMTSAM,,,,,,,,-4.4363746,36.6995978
POINT (-4.4407941 36.6931701),Pacífico - Carril de la Chupa,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.4407941,36.6931701
POINT (-4.4405438 36.6937439),Pacífico - Carril de la Chupa,,stop_position,,,,,,EMTSAM,,,,,,,,-4.4405438,36.6937439
POINT (-4.4434033 36.6887803),Pacífico - Diputación,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.4434033,36.6887803
POINT (-4.4434628 36.6888039),Pacífico - Diputación,,stop_position,,,,,,EMTSAM,,,,,,,,-4.4434628,36.6888039
POINT (-4.4458421 36.6846745),Pacífico - Moliere,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.4458421,36.6846745
POINT (-4.4458952 36.6846947),Pacífico - Moliere,,stop_position,,,,,,EMTSAM,,,,,,,,-4.4458952,36.6846947
POINT (-4.4939812 36.716125),Ingenierías,,stop_position,,,,,,EMTSAM,,,,,,,,-4.4939812,36.716125
POINT (-4.4554627 36.6922281),Avenida de Velázquez - Puerta Blanca,,stop_position,,,,,,EMTSAM,,,,,,,,-4.4554627,36.6922281
