param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,shop_rel_bakery,shop_rel_hairdresser,amenity_rel_restaurant,amenity_rel_pub,amenity_rel_school,amenity_rel_pharmacy,amenity_rel_bank,amenity_rel_atm,amenity_rel_post_office,amenity_rel_community_centre,amenity_rel_bar,amenity_rel_clinic,shop_rel_gift,shop_rel_books,amenity_rel_cafe,shop_rel_electronics,shop_rel_shoes,amenity_rel_bureau_de_change,amenity_rel_fast_food,shop_rel_laundry,shop_rel_convenience,shop_rel_greengrocer,shop_rel_tobacco,amenity_rel_dentist,amenity_rel_language_school,shop_rel_hardware,shop_rel_supermarket,amenity_rel_veterinary,shop_rel_beauty,shop_rel_clothes,shop_rel_telecommunication,shop_rel_vacant,amenity_rel_events_venue,amenity_rel_hospital,amenity_rel_university,amenity_rel_library,amenity_rel_charging_station,amenity_rel_doctors,amenity_rel_theatre,amenity_rel_post_box,shop_rel_newsagent,shop_rel_deli,shop_rel_jewelry,shop_rel_butcher,shop_rel_lottery,shop_rel_computer,shop_rel_bag,shop_rel_optician,shop_rel_fashion_accessories,shop_rel_chocolate,shop_rel_sports,shop_rel_watches,shop_rel_mobile_phone_accessories,amenity_rel_car_rental,amenity_rel_college,shop_rel_kiosk,shop_rel_ticket,amenity_rel_taxi,shop_rel_bicycle,shop_rel_haberdashery,shop_rel_confectionery,shop_rel_mall,shop_rel_travel_agency,shop_rel_outdoor,shop_rel_car,shop_rel_garden_centre,shop_rel_variety_store,shop_rel_furniture,shop_rel_car_repair,shop_rel_seafood,shop_rel_florist,shop_rel_interior_decoration,shop_rel_pastry,shop_rel_herbalist,shop_rel_department_store,shop_rel_cosmetics,shop_rel_appliance,shop_rel_stationery,amenity_rel_cinema,shop_rel_medical_supply,shop_rel_dry_cleaning,shop_rel_printer_ink,shop_rel_mobile_phone,shop_rel_frozen_food,amenity_rel_fountain,shop_rel_doityourself,shop_rel_storage_rental,shop_rel_toys,shop_rel_curtain,shop_rel_bed,shop_rel_tea,shop_rel_pet,shop_rel_perfumery,shop_rel_yes,shop_rel_wholesale,shop_rel_pet_grooming,amenity_rel_biergarten,shop_rel_collector,shop_rel_trade,amenity_rel_parcel_locker,shop_rel_nuts,shop_rel_houseware,shop_rel_fabric,shop_rel_glaziery,shop_rel_kitchen,shop_rel_fishing,shop_rel_coffee,shop_rel_video_games,shop_rel_doors,shop_rel_locksmith,shop_rel_paint,shop_rel_household_linen,shop_rel_copyshop,amenity_rel_workshop,shop_rel_craft,shop_rel_carpet,shop_rel_party,amenity_rel_exhibition_centre,amenity_rel_conference_centre,shop_rel_second_hand,shop_rel_window_blind,shop_rel_motorcycle_repair,shop_rel_motorcycle,shop_rel_cannabis,shop_rel_cheese,shop_rel_hearing_aids,shop_rel_food,shop_rel_baby_goods,shop_rel_hairdresser_supply,shop_rel_sewing,shop_rel_photo,shop_rel_general,shop_rel_shoe_repair,shop_rel_fuel,shop_rel_money_lender,shop_rel_bookmaker,shop_rel_nutrition_supplements,amenity_rel_money_transfer,shop_rel_frame,shop_rel_car_parts,shop_rel_tyres,shop_rel_tattoo,amenity_rel_arts_centre,shop_rel_massage,shop_rel_chemist,shop_rel_alcohol,shop_rel_ice_cream,shop_rel_hairdresser;pet,shop_rel_bathroom_furnishing,shop_rel_health_food,shop_rel_windows,shop_rel_wine,amenity_rel_parking,shop_rel_tailor,shop_rel_estate_agent,shop_rel_beverages,shop_rel_shutters,shop_rel_optician;hearing_aids,shop_rel_doityourself;sewing,shop_rel_art,shop_rel_dairy,shop_rel_games,shop_rel_esoteric,shop_rel_video,shop_rel_religion,shop_rel_farm,amenity_rel_car_sharing,shop_rel_electrical,shop_rel_indian_food,shop_rel_leather,shop_rel_gas,shop_rel_hifi,amenity_rel_sop,shop_rel_grocery,amenity_rel_post_depot,amenity_rel_social_facility,shop_rel_e-cigarette,shop_rel_model,shop_rel_eggs,amenity_rel_marketplace,shop_rel_repair,shop_rel_radiotechnics,amenity_rel_car_wash,shop_rel_nails,shop_rel_charity,shop_rel_spices,amenity_rel_bicycle_repair_station,shop_rel_flooring,shop_rel_musical_instrument,shop_rel_lighting,shop_rel_music,shop_rel_gold_buyer,amenity_rel_ice_cream,shop_rel_outpost,shop_rel_pawnbroker,shop_rel_pottery,shop_rel_clothes;secondhand,shop_rel_wigs,shop_rel_agrarian,shop_rel_tiles,shop_rel_kitchen;bathroom_furnishing,amenity_rel_place_of_worship,amenity_rel_music_venue,amenity_rel_studio,shop_rel_accessories,shop_rel_weapons,shop_rel_hairdesser,shop_rel_boutique,shop_rel_energy,amenity_rel_coworking_space,shop_rel_erotic,shop_rel_antiques,shop_rel_orthopaedics,amenity_rel_gambling,amenity_rel_casino,shop_rel_CCG,shop_rel_wedding,shop_rel_spy,shop_rel_signs,amenity_rel_driving_school,shop_rel_printing,shop_rel_variety,amenity_rel_prep_school,shop_rel_plant_shop,amenity_rel_bicycle_rental,shop_rel_fireplace,shop_rel_rental,shop_rel_camera,shop_rel_hair extensions,amenity_rel_retail,amenity_rel_student_accommodation
madrid_hdbscan_5_5,20,9,-3.768486144942001,40.47094931669778,-3.768822832092201,40.47107006721118,2.6627604020044025e-05,337995.1118855913,0.0015495271530117057,0.0036686878558269734,0.0013826447613402666,0.0013819309033765033,No,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,21,5,-3.7473633,40.41958222,-3.7484609,40.4197249,3.4909887600333007e-06,1432258.979817599,0.0016892479894592659,0.003807121288637575,0.0020135315651858545,0.0002380462761744096,Yes,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,22,6,-3.803450431372873,40.46336112905768,-3.8032774,40.4630618,3.3488880632290913e-06,1791639.4596404135,0.0007439177228354023,0.0021991487727990025,0.0004352671367147676,0.0009099139550504319,No,,,0.167,,,0.167,,,,,,,,,,,,,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,23,12,-3.7628912007741224,40.40895412773978,-3.7628156088921063,40.40896948577826,1.6707926449910177e-05,718221.9790095205,0.0019554246830111826,0.0027930015999203745,0.001786691660987535,0.0009671966790472594,Yes,,,0.167,,,,,,,,,0.083,,,0.083,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,0.083,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,24,39,-3.7720228713477595,40.45097394434523,-3.772636,40.4502429,3.9401385568842016e-05,989812.9072608191,0.0018621626860725648,0.006052501799723882,0.0015371959316240345,0.0016332599635355523,Yes,0.026,0.051,,,0.154,0.026,,,,,0.051,,,,0.026,,,,,,0.051,,,,,,,0.051,0.026,,,,,,,,,0.051,,0.026,,,,0.026,,,,,,,,,,,,,,,0.026,0.026,0.026,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,25,13,-3.8149663941317726,40.46785692174795,-3.8152598,40.4678743,4.855581350822985e-06,2677331.3143639527,0.0007118185981365374,0.0022751290250616206,0.0007723632335879607,0.0004189325293108763,Yes,,,0.385,,,0.077,0.077,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,0.077,0.077,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,26,5,-3.81139212,40.46713862,-3.8115195,40.4675695,1.7560036799919877e-06,2847374.4428729294,0.0007276927223580368,0.0010578949289958529,0.0004694756581548962,0.000593378881996104,Yes,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,27,17,-3.7779366922123474,40.36681800815671,-3.7776253,40.3672205,5.914166705649647e-05,287445.39756987826,0.003493820583037387,0.005829557274067458,0.003390168277322266,0.0019073907213982037,Yes,,,0.059,,0.059,,,,,,,,,,0.176,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,28,137,-3.6122724519596567,40.491464001011,-3.6120856,40.4922692,0.00032885439635899386,416597.7451322985,0.005280631385309943,0.013411926189218824,0.004221055500862281,0.004127758974887727,Yes,0.022,0.022,0.124,,0.036,0.073,0.007,,,,0.007,0.015,,,0.036,,0.007,,0.015,,0.015,0.007,0.007,0.015,0.007,,0.066,0.015,,,,,,0.007,,,,,,0.015,,,,,,,,0.007,,,,,,,,,,0.029,,,,,,,,,0.015,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,29,28,-3.7863014866181595,40.44500687256603,-3.7866283999999997,40.445133600000005,6.064374260007052e-06,4617129.286471089,0.0011754517582811819,0.0020714406891279235,0.001268123084339478,0.00031909990616423316,Yes,,0.036,0.179,0.036,,0.071,0.143,,,,,0.036,,,,,0.036,,,,0.107,,,,,,0.036,,,,,,,,,,,,,,,,,,0.036,,,,,,,,,,,,,,,,0.036,,,,,,,,0.071,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,30,10,-3.78471082,40.44808259,-3.78473045,40.44812695,4.6720649999767046e-08,214038118.04951048,0.00013005297890337215,0.0002927793751237503,3.50421403456016e-05,0.0001454127123044999,Yes,,0.1,0.2,,,0.1,,,,,,0.1,,,,,,,0.1,,0.1,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,31,6,-3.78440355,40.44733085,-3.78439855,40.44732355,5.1251200002304794e-08,117070429.56516485,0.00015798032468016522,0.0002767139046022338,0.00017547733709324094,3.2261677473127776e-05,Yes,0.167,,,,,,,,,,0.167,,,,,,,,,,0.333,0.167,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,32,10,-3.7845438128581455,40.45160356955324,-3.7849820000000003,40.451631336980796,4.0344785228351735e-06,2478635.0809404333,0.001014299535296959,0.003518118234068067,0.0013742815884373492,0.00023501170952900654,Yes,,,,,,0.1,0.1,,0.1,,,0.1,,,,,,,,,,,,,,,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,33,9,-3.77879359226462,40.45070381377723,-3.7786373112648035,40.450697788445446,8.12756319446573e-06,1107342.9741067206,0.0013787575512342447,0.002033871733949,0.0011518939607676015,0.0008651782290910098,No,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,34,23,-3.784424589671768,40.46510157066835,-3.7842449,40.4649907,2.611657008163912e-05,880666.9454719025,0.0015026345344946242,0.0032959196942732695,0.0014085082548720767,0.00093732320627857,Yes,,,0.217,,,0.087,0.043,,,,0.043,,,,,,,,0.043,,0.043,,,0.043,,,,,,,,,,0.087,,,,,,0.043,,,,,,,,,,,,,,,0.043,,,0.043,,,,,,,,0.043,,,,,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,35,5,-3.7794734465304196,40.45857241962462,-3.779468,40.4591551,4.543514612629656e-07,11004696.641893582,0.0007713730799145407,0.0010120342807036662,9.637006039335382e-05,0.0007824865652364795,Yes,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,36,59,-3.7834331224946456,40.45838821932599,-3.7831129,40.4584689,2.4075518905178252e-05,2450622.15407993,0.0011315758981783883,0.0029444156309217885,0.001089846783020351,0.0007907291521727566,Yes,0.017,0.051,0.051,,0.034,0.051,0.051,,0.017,0.051,,0.017,,,,,,,0.017,,,,0.017,,,0.017,0.034,0.034,,0.085,,,,,,,,,,,,0.034,,,,,,0.017,,,,,,,,0.017,,0.034,,,,,0.017,,,,,,,0.017,0.017,0.068,0.034,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,37,74,-3.5702925479014125,40.46614767923181,-3.5702146,40.46520378944246,4.254354191526365e-05,1739394.433763647,0.002912423827958272,0.005332250341631738,0.0009552500353255855,0.0030119119578291354,Yes,0.027,,0.041,,,0.027,,0.081,,,,0.014,0.054,,0.176,0.014,,0.041,0.081,,0.068,,0.014,,,,,,,,,,,,,,,,,,0.027,0.014,,,0.027,,0.014,,0.027,,,,,0.095,,,,0.014,,,0.014,,0.068,,,,,,,,,,,,0.041,0.014,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,38,12,-3.700118005035996,40.33381734457661,-3.6997187,40.33358637063647,2.0568645322518147e-05,583412.2671590159,0.0014304142679633473,0.0038033885765036027,0.0013691569239829332,0.0010912254962179512,Yes,,,,,0.083,0.083,,,,0.083,0.083,0.083,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,39,6,-3.653926516666667,40.365683999999995,-3.6540276499999997,40.3658358,2.0122603200084545e-06,2981721.569689746,0.0007258791739473937,0.0011409329809157303,0.0006851615172513606,0.00038122239790814644,Yes,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,40,14,-3.5692247843356104,40.44920235230139,-3.5691386888911074,40.449337179380876,2.391226543334599e-05,585473.5946714946,0.0018228947197286803,0.004393230524696372,0.0018072462365736643,0.0011674210724708879,Yes,,,0.429,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.214,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,41,32,-3.7947475091614304,40.38034262422595,-3.793301629046434,40.37963108130599,7.870954406927724e-05,406558.0658405895,0.003143791651291983,0.007354677992160494,0.0030659027527518536,0.0016382131314612016,Yes,0.031,0.031,0.094,0.031,0.031,0.031,0.031,0.031,,,0.031,,,,0.125,,,,0.062,,,,,,,,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,42,6,-3.6783421652041244,40.486006585126724,-3.6783998,40.48599360538015,2.8777788000019566e-06,2084941.344343742,0.0008005192759940218,0.001167475779570326,0.0006702987584458879,0.0004945111446946621,Yes,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,0.5,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,43,7,-3.5942395793907074,40.47349853784666,-3.5940477,40.4732644,5.1879879814128545e-06,1349270.6662157064,0.0008764447771246718,0.0017027625405852934,0.0006144969452106482,0.0008050109266481627,No,,,,,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,44,9,-3.5940604277912493,40.44446612464788,-3.5948038,40.4444547,1.134640291751433e-05,793202.9265510731,0.0012759630914562867,0.003135026663065307,0.001291806692873707,0.0007174546303137485,Yes,,,,,,,,,,,0.111,0.111,,,,,,,,,0.222,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,45,195,-3.5816630541234833,40.47162571107626,-3.5811877,40.4715276,0.00012902004370488233,1511393.070413453,0.0030046329449706986,0.00966297385203054,0.003138450846209442,0.0016580652032625897,Yes,,0.026,0.179,0.046,0.036,0.051,0.031,,0.005,0.01,0.046,0.005,,,0.036,,0.005,,0.036,0.005,0.021,0.01,,0.021,,0.005,0.026,,0.031,0.005,,0.005,,,,,,,,,,,0.005,,,,,0.005,,,,,,,,0.005,,0.015,,,,,,,0.005,,0.005,0.005,0.01,,0.005,0.01,0.005,0.005,,,,0.005,,,0.01,0.005,0.005,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,46,28,-3.59768626438566,40.45616693230885,-3.59741595,40.45612969446833,3.5205741533221585e-05,795324.8186401087,0.002116935738771713,0.004038729467962038,0.0019706086743252866,0.0011731263620983162,No,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,47,7,-3.583039781835526,40.45884472672674,-3.5826738,40.458772725744375,5.9172748200033405e-06,1182976.997508466,0.0008904951072573406,0.0019089158917775825,0.0008409432509269855,0.0006226619283433838,No,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,48,6,-3.592426182758403,40.465542124282905,-3.5926982499999998,40.4652917,1.0699251909660635e-06,5607868.709570659,0.0006007291482501645,0.0009199163770756542,0.0004888255238792359,0.00041713337978388943,Yes,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,49,23,-3.5910085408315267,40.46201458043024,-3.5912742,40.4622293,1.100281258000397e-05,2090374.6049259435,0.0011778580428830636,0.002551537184859704,0.0010244102102170579,0.0008500919290934302,Yes,,0.043,0.261,0.043,0.13,0.043,0.043,,,,,,,,,,,,,,,0.043,,,0.043,,,0.043,,,,,,,,,,,,,,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
