param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,amenity_rel_school,amenity_rel_restaurant,shop_rel_convenience,shop_rel_hairdresser,shop_rel_bakery,amenity_rel_community_centre,amenity_rel_bank,amenity_rel_library,amenity_rel_bar,amenity_rel_pharmacy,amenity_rel_atm,amenity_rel_pub,amenity_rel_cafe,amenity_rel_clinic,shop_rel_butcher,shop_rel_funeral_directors,amenity_rel_post_office,amenity_rel_taxi,amenity_rel_veterinary,amenity_rel_arts_centre,amenity_rel_post_box,shop_rel_confectionery,amenity_rel_car_rental,shop_rel_car_repair,shop_rel_outdoor,shop_rel_wholesale,amenity_rel_vehicle_inspection,shop_rel_seafood,shop_rel_supermarket,amenity_rel_doctors,shop_rel_department_store,shop_rel_car,shop_rel_shoes,shop_rel_firearm_shop,shop_rel_mall,shop_rel_tyres,amenity_rel_fast_food,amenity_rel_cinema,amenity_rel_charging_station,amenity_rel_hospital,shop_rel_hardware,shop_rel_furniture,shop_rel_clothes,shop_rel_motorcycle,shop_rel_doityourself,shop_rel_sports,shop_rel_car_parts,shop_rel_variety_store,shop_rel_lighting,shop_rel_copyshop,shop_rel_beverages,shop_rel_yes,shop_rel_toys,shop_rel_signs,shop_rel_watches,shop_rel_garden_centre,shop_rel_florist,shop_rel_pet,shop_rel_laundry,shop_rel_interior_decoration,shop_rel_stationery,amenity_rel_dentist,shop_rel_electronics,shop_rel_optician,shop_rel_kitchen,shop_rel_gift,shop_rel_computer,shop_rel_beauty,shop_rel_greengrocer,shop_rel_mobile_phone,shop_rel_jewelry,shop_rel_cosmetics,shop_rel_hairdresser_supply,shop_rel_fashion_accessories,shop_rel_video_games,shop_rel_dry_cleaning,shop_rel_lottery,shop_rel_mobile_phone_accessories,shop_rel_tobacco,amenity_rel_language_school,shop_rel_window_blind,shop_rel_ticket,amenity_rel_biergarten,shop_rel_games,shop_rel_bicycle,shop_rel_deli,amenity_rel_theatre,shop_rel_travel_agency,shop_rel_herbalist,shop_rel_vacant,amenity_rel_college,amenity_rel_university,shop_rel_car_repair;car,shop_rel_chemist,amenity_rel_police,amenity_rel_studio,amenity_rel_car_sharing,shop_rel_trade,shop_rel_paint,shop_rel_fabric,shop_rel_books,shop_rel_massage,shop_rel_storage_rental,shop_rel_general,shop_rel_photo,shop_rel_tattoo,shop_rel_gas,shop_rel_builder,shop_rel_shoe_repair,shop_rel_cannabis,shop_rel_coffee,shop_rel_repair,shop_rel_musical_instrument,shop_rel_sewing,shop_rel_antiques,amenity_rel_parcel_locker,shop_rel_doors,shop_rel_perfumery,amenity_rel_gym,shop_rel_medical_supply,shop_rel_pastry,shop_rel_tailor,amenity_rel_events_venue,shop_rel_curtain,shop_rel_bag,shop_rel_hearing_aids,shop_rel_beer,shop_rel_frame,shop_rel_art,shop_rel_wine,shop_rel_brewing_supplies,shop_rel_tea,shop_rel_pawnbroker,shop_rel_second_hand,shop_rel_weapons,shop_rel_craft,shop_rel_bed,shop_rel_appliance,shop_rel_nutrition_supplements,shop_rel_pottery,amenity_rel_payment_centre,shop_rel_newsagent,amenity_rel_place_of_worship,shop_rel_kiosk,shop_rel_pet_grooming,shop_rel_locksmith,amenity_rel_marketplace,shop_rel_estate_agent,shop_rel_boutique,shop_rel_party,shop_rel_electrical,amenity_rel_bureau_de_change,shop_rel_houseware,shop_rel_carpet,amenity_rel_money_transfer,shop_rel_nuts,shop_rel_electronic_parts,shop_rel_video,shop_rel_health_food,shop_rel_hifi,shop_rel_erotic,shop_rel_music,shop_rel_collector,shop_rel_beauty;travel_agency,shop_rel_clock,shop_rel_rental,shop_rel_charity,shop_rel_baby_goods,shop_rel_grocery,shop_rel_bathroom_furnishing,shop_rel_chocolate,shop_rel_dairy,amenity_rel_payment_terminal
Zaragoza_hdbscan_5_5,208,6,-0.8784343166666667,41.63843716666667,-0.87843165,41.6384349,1.0308869999865845e-07,58202305.39407405,0.00015028222322127565,0.00025595693268447577,0.00015236166859008518,7.891137785833334e-05,Yes,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,0.167,,,,,,0.167,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,209,15,-0.8791505666666667,41.63868528666668,-0.8791495,41.6387603,4.858318000002015e-07,30874883.035638627,0.0002910413441080161,0.0004174807348225648,0.00018117365763881064,0.00024099519183726385,Yes,,,0.067,0.067,0.067,,0.067,,,,,,0.133,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,0.133,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,0.067,,,,,,,0.133,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,210,12,-0.8765933,41.6376471,-0.87658455,41.6376572,3.453169199999949e-07,34750686.412933886,0.0002337418600298878,0.0003824502320576345,0.00017101584234606473,0.00018236957896982647,Yes,0.083,,,,,,0.083,,,,,,,,0.083,,,,,,0.083,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,0.083,,,,,,,,,,,0.083,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,211,9,-0.8775986333333333,41.637906,-0.8776718,41.6379265,1.8717303000005859e-07,48083850.541913986,0.00020823578334201913,0.00041966617024069314,0.00019177948563678404,0.00011653581233114236,Yes,,,,,,,0.111,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.222,,,,,,0.111,,0.111,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,212,9,-0.8813107888888888,41.64324101111111,-0.8812931,41.6432792,3.2325326999909393e-07,27841945.72888691,0.00031340538169811463,0.0004804023166097412,0.00031141541903038304,0.00012972972283864192,Yes,,,,,0.111,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.222,,,,,,,,,,,,,,,,,,,,0.111,0.111,0.111,,,,0.111,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,213,26,-0.8962413,41.64575281153846,-0.89616835,41.6456474,1.4196660800057686e-06,18314165.821229137,0.0003833176527802987,0.0010623976172115046,0.0003378357338662097,0.0002909475399803528,Yes,,0.077,0.038,0.154,,,,,0.115,,,,0.038,,0.038,,,,,,,,,0.038,,,,,,,,,0.038,,,,,,,,,,0.038,,,0.038,,,,,,,,,,,,,,0.038,,0.038,,,,,,,0.038,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,214,22,-0.8871472590909092,41.65043408636363,-0.8871466,41.6505181,1.1406542000045782e-06,19287177.48105578,0.00040081960506047477,0.0006824865566719152,0.00026129952972697533,0.000336290547127428,Yes,,0.045,,,0.045,0.045,0.045,0.045,,,,,,,,,,0.045,,,,,,,,,,,,0.136,,,0.045,,,,,,,,,,0.136,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,0.045,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,0.045,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,215,10,-0.88691264,41.64806841,-0.88693975,41.6479564,2.393340899997147e-07,41782597.70687879,0.00022966314833065853,0.000472007300472764,0.00013852264941157158,0.0002033317901850097,Yes,,,,,,,0.1,,,0.1,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,216,22,-0.8879214181818181,41.64941385000001,-0.8879586500000001,41.649356,1.6534550399991236e-06,13305472.158475904,0.0004811315457396194,0.0009190830935461585,0.0004113477677501783,0.00036313084637747844,Yes,,0.091,,0.045,0.045,,0.045,,,0.045,,,,,,,,,,,,0.045,,,,,,,,0.045,,,0.045,,,,,,,,,,0.091,,,,,,,,,,,,,,0.045,,,,,0.136,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,217,6,-0.8827150333333332,41.64229046666667,-0.8826953500000001,41.64223375,1.512108000018763e-07,39679705.41737462,0.0001686070478777198,0.00027952780819406534,0.00011304385088195177,0.00015319742890269587,Yes,,0.167,,,,,,,0.167,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,0.167,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,218,6,-0.8832970499999999,41.64170038333333,-0.8832666499999999,41.64171535,1.1485800000019117e-07,52238416.131135955,0.00014925750736807707,0.0002851545711414187,0.00014774306244289107,9.357414914873055e-05,Yes,,0.167,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,219,7,-0.8848819434753086,41.64768460348615,-0.8849015,41.6477078,2.0434150147229467e-07,34256379.392167106,0.00016494907701338114,0.0004004274544206397,0.00015978055818399346,0.00011828989403395161,Yes,,,,,,,0.286,,,,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,220,14,-0.8879722071428572,41.64040952142857,-0.8879165499999999,41.640410700000004,9.73335059996984e-07,14383536.127881166,0.00039879689096592233,0.0008048355025878998,0.00039660123093296617,0.00019434247818372652,Yes,,0.071,,,,0.071,,,0.143,0.071,,0.071,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,0.071,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,221,15,-0.8962282799999998,41.643167039999994,-0.8962074,41.6430851,1.084938879998672e-06,13825663.61712317,0.0004158422053601728,0.0007465655550626453,0.0002801620107485327,0.0003533858303132074,Yes,,0.267,,0.067,,,,,,0.067,,0.067,0.067,,,,,,,,,,,0.067,,,,,,,,0.067,,,,,0.067,,,,,,0.067,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,222,34,-0.8863250784323303,41.63914941531011,-0.88639635,41.63904465,2.5973834634910895e-06,13090096.42892748,0.0005605365914164205,0.0009986237852466723,0.0004243375967510789,0.00043671060884387135,Yes,,0.118,,0.059,0.029,,0.059,,,0.029,,0.029,,,0.029,,,,,,0.029,0.029,,,,,,,,,,,,,,,,,,,,,0.029,,,,,0.029,,,,,,,,,0.029,,,,0.059,0.118,,,,,,0.029,,,,,,,,,0.029,,0.029,,,,,,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,223,8,-0.8862034125,41.640556274999994,-0.88621935,41.6405041,8.10851599993785e-08,98661703.32600093,0.00017618476150187622,0.0004523126084733591,3.9029009643491e-05,0.0002142571396113246,Yes,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,224,7,-0.8934468428571429,41.64704364285715,-0.893483,41.647015,2.9099151999897064e-07,24055683.822074134,0.00019960279864935482,0.0004301882554248027,0.0001321869115753887,0.0002090422777267813,Yes,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,0.143,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,225,5,-0.8958109999999999,41.64030104,-0.8957902,41.6403197,2.0637404999816632e-07,24227852.29075277,0.00015892647493784498,0.0003692280428094901,0.00014732778420923075,0.00015052810501578565,Yes,,,,,0.2,,0.4,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,226,8,-0.8932076,41.640681487500004,-0.89317185,41.6407015,2.9980061999877233e-07,26684401.11976006,0.0001971949403011646,0.0004712199355471654,0.00016708170157141134,0.00017019465647702072,Yes,,0.375,,,,,,0.125,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,227,19,-0.8946293631578949,41.641916857894735,-0.8946673,41.6419283,9.255927199981948e-07,20527387.034804095,0.00032834950603691574,0.000851420883597968,0.0003007315470307538,0.00020503861848209645,Yes,,0.105,,,0.053,,,,0.158,,,0.053,0.158,,,,,,,,,,,,,,,,,,,,0.053,,,,,,,,,,0.053,,,,,,,0.053,,,,,,,,,,,,,,,,0.053,,,,,,0.053,,,,,,,,,,,,,,0.105,,,,,,,,,,,,,,,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,228,7,-0.8974986714285714,41.63849468571429,-0.8974893,41.6385018,1.0073294000027301e-07,69490675.0461272,0.0001168988097991308,0.0002356238094714807,9.665120964856577e-05,0.0001027833008750476,Yes,,0.286,0.143,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,229,25,-0.896837584,41.639371188000005,-0.8967859,41.6393446,8.284436999967367e-07,30177065.743995007,0.0003360775676794424,0.0006636766272772391,0.00031349156120061825,0.00020354077393949812,Yes,,0.16,,0.12,,,0.04,,,,,,0.12,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,0.04,,,,,0.08,,,,,,,,,0.04,,0.04,,,,,,,,,,0.04,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,0.04,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,230,11,-0.8968055545454544,41.640073072727276,-0.8968141,41.6400831,2.2722432000029383e-07,48410311.00889982,0.0001921109983460312,0.0003484636032780547,0.00016140174249162906,0.0001303758280084556,Yes,,0.182,,0.091,,,,,0.091,,,,,,,,,,0.091,,,,,0.182,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,0.091,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,231,7,-0.8989676142857144,41.649772871428574,-0.8990141,41.6497805,1.9844999999916213e-07,35273368.60685087,0.0001893991817793859,0.0003405275439125764,0.00016035418323706837,0.0001276193079245159,Yes,,,,,,,0.286,,,0.143,,,,,,,,0.286,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,232,49,-0.8961681530612244,41.64896300612244,-0.8963947,41.6489926,5.4708839500193725e-06,8956505.100026201,0.0011113888131168345,0.0022415583974526878,0.00124075996923907,0.00022555781141242348,Yes,,0.061,0.041,,,,0.061,0.02,,0.02,,,0.061,,0.041,,,,,,,,,,,,,,0.041,,,,0.02,,,,,,,,,0.02,0.02,,,0.02,,,,,,,,,,,0.02,,,,0.02,,,0.041,0.041,,,,0.061,0.02,0.02,0.082,,,,,,,0.02,,,,,,0.02,,,0.02,,,,,,0.02,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,0.02,,,,,,,,,,,,,,,,0.02,,,0.02,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,233,11,-0.8956257818181819,41.63823158181819,-0.8956272,41.6382436,3.320692700005025e-07,33125618.639699347,0.00022383576932429413,0.00039759151688262056,0.00021553122034208538,0.00012527001250519382,Yes,,0.182,,0.091,,,,0.091,,0.091,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,234,13,-0.8859301972145406,41.6459594092108,-0.8859452,41.6460008,6.944669152529769e-07,18719394.278508466,0.00039044101049537047,0.0007162224295096806,0.00013036907926465715,0.0004130493580251194,Yes,,0.077,,0.077,0.077,,0.077,,,0.077,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,0.077,0.077,,,0.077,,,,,,,,,,,,,,,,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,235,32,-0.8957337187500001,41.63952164375,-0.8958031,41.6395555,4.0089488400074556e-06,7982142.271473958,0.0006471030816897471,0.0014067529717456044,0.0005572057589198504,0.000502969592729876,Yes,0.031,0.25,,0.031,0.031,,0.031,,0.062,,0.031,,0.031,,,0.031,0.031,,,,,,,,,,,,0.062,,,,,,,,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,,,0.031,0.031,,,0.031,,,,,,,,,,,,,,0.031,,,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,,,,0.031,,,,,,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,236,5,-0.8845992795797739,41.64652095744486,-0.8846205,41.6464373,7.10632937385718e-08,70359812.17524251,0.00014032229080572942,0.000248532595262386,7.154325432525561e-05,0.00013374916256525166,No,,,,,,,0.2,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,237,15,-0.8835113637770956,41.648428238064106,-0.8833832,41.6484707,1.3531721999915083e-06,11085063.674892325,0.0004932825554648453,0.0011071189948835842,0.0005183570374346688,0.00018611526768477296,Yes,,0.2,,0.067,,,0.067,,,,,0.133,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,238,10,-0.8819279799999998,41.63977458,-0.881926,41.6397736,4.4115707999938766e-07,22667662.955820363,0.00021685310072575476,0.0004297223857336351,0.0001943920512778304,0.00017022752303913648,Yes,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,,,,,,,,,,,,,,,,,0.1,,0.1,,,,,,0.3,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,239,18,-0.8833906388888888,41.64055042222222,-0.8834493999999999,41.640573849999996,8.059315199934538e-07,22334403.796672706,0.00037989095430252597,0.0008256529206248582,0.0003856489943212347,0.00018352271296100104,Yes,,,,0.056,0.056,,,,,0.056,,0.056,,,,,,,0.056,,,0.056,,,,,,,0.056,,,,0.111,,,,0.056,,,,,,0.056,,,,,,,,,,,,,,,,,,,,,0.056,,,,0.111,,,,0.056,,,,,,,,,,,,,,,,0.056,0.056,,,,,,,,,,,,,,,,0.056,,,,,,,,,,,,,,,,,,,,,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,240,7,-0.8768328857142859,41.649800642857144,-0.8768319,41.6498245,3.2116959000100654e-07,21795338.71802141,0.00021656029371262605,0.0005137133712064426,0.00020954212279273107,0.00014710617018415159,Yes,,,,,,,,,,,,0.286,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,241,31,-0.8944542290322582,41.64676689354838,-0.8944824,41.6467603,2.479466489999037e-06,12502689.6411139,0.00056401282933618,0.0010678182380821485,0.0004184570723684766,0.00043398223609800786,Yes,0.065,0.097,,0.065,0.032,,0.032,,,0.032,,,0.129,,0.065,,,,,,,,,,,,,,,,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,,0.032,0.032,0.032,,,,0.032,,0.032,,,,,,,,,,,,,,,0.065,,0.032,,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,,,,,,,,,,,,,,,,,,,,0.032,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,242,10,-0.8836707199999999,41.655738340000006,-0.8837148,41.65573305,5.101600100029705e-07,19601693.20198534,0.0002955135154429136,0.0005022743334070509,0.00025870235715973563,0.00019558331319418834,Yes,,,,,,,,,0.2,,,0.1,,,,,,,,,,,,,,,,0.1,,,,,,,,,0.2,,,,,,0.1,,,,,,,,,,,,,,,,,,,0.1,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,243,5,-0.89070484,41.64025378,-0.8907171,41.6402332,7.783631999978274e-08,64237363.73988333,0.0001112066993536394,0.0002206672426988177,0.00010120234384638455,8.809933938524819e-05,Yes,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,244,11,-0.8852755454545455,41.64030436363637,-0.8852409,41.6402757,3.306369600016989e-07,33269117.88671018,0.000254186004564037,0.0004215824094198524,0.00023427414540791786,0.00014329730234603457,Yes,,0.182,,,,,,,,,,0.091,0.091,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,245,9,-0.8909575666666666,41.64085808888889,-0.8909949,41.6408347,1.9235502000002943e-07,46788485.16663939,0.00017023370672053333,0.00032212886501988306,0.0001581529217772002,0.00012036983236408334,Yes,,,,0.222,,,,,,0.111,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,0.111,,,,,,,,,,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
