Unnamed: 0,param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,shop_rel_bakery,shop_rel_hairdresser,shop_rel_greengrocer,shop_rel_convenience,shop_rel_hardware,shop_rel_supermarket,shop_rel_butcher,shop_rel_bicycle,shop_rel_kiosk,shop_rel_travel_agency,shop_rel_florist,shop_rel_alcohol,shop_rel_seafood,shop_rel_computer,shop_rel_optician,shop_rel_jewelry,shop_rel_laundry,amenity_rel_pub,amenity_rel_bar,amenity_rel_restaurant,amenity_rel_bank,amenity_rel_post_box,amenity_rel_cafe,amenity_rel_pharmacy,amenity_rel_school,amenity_rel_community_centre,amenity_rel_fast_food,amenity_rel_dentist,amenity_rel_post_office,amenity_rel_veterinary,amenity_rel_library,amenity_rel_clinic,shop_rel_tobacco,shop_rel_repair,amenity_rel_theatre,amenity_rel_arts_centre,shop_rel_clothes,amenity_rel_college,amenity_rel_university,shop_rel_car_repair,shop_rel_beauty,shop_rel_storage_rental,amenity_rel_charging_station,amenity_rel_taxi,shop_rel_car,shop_rel_pet,shop_rel_variety_store,shop_rel_curtain,shop_rel_furniture,shop_rel_kitchen,amenity_rel_atm,shop_rel_interior_decoration,shop_rel_motorcycle,shop_rel_motorcycle_repair,shop_rel_yes,shop_rel_medical_supply,shop_rel_carpet,shop_rel_lighting,shop_rel_fabric,shop_rel_confectionery,shop_rel_newsagent,shop_rel_copyshop,shop_rel_video,amenity_rel_car_rental,shop_rel_sports,amenity_rel_hospital,shop_rel_video_games,shop_rel_massage,shop_rel_electronics,shop_rel_books,shop_rel_herbalist,amenity_rel_language_school,shop_rel_hearing_aids,shop_rel_farm,shop_rel_lottery,shop_rel_tyres,shop_rel_sewing,amenity_rel_doctors,shop_rel_shoes,shop_rel_cosmetics,shop_rel_mobile_phone,shop_rel_printer_ink,amenity_rel_biergarten,shop_rel_nutrition_supplements,shop_rel_locksmith,shop_rel_pawnbroker,shop_rel_erotic,shop_rel_mall,shop_rel_chemist,shop_rel_gift,shop_rel_ice_cream,shop_rel_wine,shop_rel_houseware,shop_rel_estate_agent,shop_rel_photo,shop_rel_hifi,shop_rel_frame,shop_rel_bathroom_furnishing,shop_rel_health_food,shop_rel_stationery,shop_rel_baby_goods,shop_rel_vacant,shop_rel_toys,shop_rel_tattoo,shop_rel_appliance,amenity_rel_parcel_locker,shop_rel_deli,shop_rel_paint,shop_rel_music,shop_rel_pastry,shop_rel_outdoor,shop_rel_second_hand,shop_rel_bag,shop_rel_craft,shop_rel_fashion_accessories,shop_rel_garden_centre,shop_rel_bed,shop_rel_tea,shop_rel_art,shop_rel_party,shop_rel_model,shop_rel_catalogue,shop_rel_wool,shop_rel_department_store,shop_rel_wigs,shop_rel_dry_cleaning,shop_rel_bookmaker,shop_rel_leather,shop_rel_skate,shop_rel_musical_instrument,shop_rel_cheese,shop_rel_antiques,shop_rel_esoteric,amenity_rel_ice_cream,shop_rel_pet_grooming,shop_rel_collector,shop_rel_tiles,amenity_rel_money_transfer,shop_rel_funeral_directors,shop_rel_tailor,shop_rel_perfumery,shop_rel_charity,shop_rel_printing,amenity_rel_bureau_de_change,shop_rel_spy,shop_rel_rental,shop_rel_hairdresser_supply,amenity_rel_bicycle_rental,shop_rel_food,shop_rel_shoe_repair,shop_rel_russian,shop_rel_car_parts,geometry,population,av_age,percent_65,pp_income,male_rate,pop_buffer,has_Eroski,has_BM,has_Dia,has_Lidl,has_Covirán,has_Telepizza,has_General Óptica,has_Burger King,has_McDonald's,has_Clarel,has_Mercadona,has_Carrefour Express,has_Alain Afflelou,has_KFC,has_Calzedonia,has_Vitaldent,has_Movistar,has_Orange,has_Mango,has_Halcón Viajes,has_Vodafone,has_Marionnaud,has_Domino's,trains_metro,trains_metro_in_buffer,bus,bus_in_buffer,Predicted_Segment
77,Bilbao_hdbscan_5_5,77,10,-2.922838720000001,43.26311656,-2.92283035,43.2630298,2.6815527999950445e-07,37291825.84067888,0.0003045273206165,0.0005614038991664,7.705334256214325e-05,0.0003422690058999,Yes,,,,0.1,,,,,,,,,,,,,,0.1,,0.2,,0.1,0.1,0.1,,,0.1,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9227272 43.2625922, -2.922905 43.2630695, -2.9229271 43.2631465, -2.9229754 43.2634852, -2.9227613 43.2636726, -2.9227524 43.2636077, -2.9227272 43.2625922))",11.0,47.42,25.03,17870.0,90.34,1468.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Local
78,Bilbao_hdbscan_5_5,78,41,-2.922573548780488,43.26142759268293,-2.9225951,43.2614475,1.3404330899974835e-06,30587129.11964668,0.0005067872662837,0.0010529309599076,0.0001816341822373,0.0005361799490387,Yes,0.024,0.049,,0.049,,0.024,,,,0.024,,,0.024,,,,,,0.122,0.024,,,0.073,,,,0.049,,0.024,0.024,0.024,,,,,,0.024,,,,0.024,,,,,,0.049,0.024,,,,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,,0.024,,,,,,,,0.024,,,,,,,,,,,,,,,0.024,,,0.073,0.049,0.049,0.024,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9221755 43.2604528, -2.9226723 43.2606379, -2.922835 43.2614094, -2.9228504 43.2615303, -2.9228766 43.2618557, -2.9228627 43.2619679, -2.922798 43.2621676, -2.9226622 43.2623647, -2.9226304 43.2622835, -2.9224247 43.2616029, -2.9223869 43.2614475, -2.9222274 43.2607558, -2.9221755 43.2604528))",53.0,47.42,25.03,17870.0,90.34,1818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,Urban
79,Bilbao_hdbscan_5_5,79,5,-2.92530896,43.25889278,-2.925311,43.2589757,6.35611500008652e-08,78664404.27732886,0.0001818824580477,0.0003340934270595,3.959427231312995e-05,0.0001965103295015,Yes,,,0.2,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9253209 43.2585589, -2.925368 43.2589757, -2.925311 43.2590677, -2.9252447 43.2590744, -2.9253209 43.2585589))",2.0,47.42,25.03,17870.0,90.34,1253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,Local
80,Bilbao_hdbscan_5_5,80,11,-2.935822190909091,43.255823618181815,-2.9357801,43.2559352,8.229431499972793e-07,13366658.438114911,0.0003484323018195,0.0010269747206065,0.000167988189274,0.0003977290782294,Yes,,0.091,,,,,,,,,,,,,,,0.091,0.091,0.091,,,,0.091,0.091,,,,,,,,,0.091,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9362061 43.2548711, -2.9359728 43.2557585, -2.9358974 43.2560189, -2.9357821 43.2562439, -2.9357399 43.2562776, -2.935621 43.2560837, -2.9357001 43.2558686, -2.9357801 43.2557048, -2.9359879 43.255295, -2.9362061 43.2548711))",15.0,47.42,25.03,17870.0,90.34,1601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Local
81,Bilbao_hdbscan_5_5,81,647,-2.9236618538565917,43.2576356883126,-2.9234411,43.2576413,1.9594959299986065e-05,33018695.782667957,0.0014322655918681,0.002729761222543,0.0011021210518045,0.0010763224430562,Yes,0.011,0.028,0.011,0.014,0.003,0.005,0.008,,,0.006,,,0.008,,0.006,0.017,0.002,0.074,0.048,0.079,0.012,0.002,0.043,0.012,,0.003,0.019,,,0.002,0.003,0.002,0.006,,0.002,,0.181,,0.002,,0.008,,,,,0.002,0.012,0.002,0.005,,0.003,0.011,,,0.028,,0.002,0.003,0.005,0.014,0.002,0.002,,,0.002,,0.002,,0.006,0.012,0.003,0.002,,,0.005,,0.002,,0.032,0.005,0.005,,,,0.002,,0.002,,0.003,0.028,,,,,0.002,,0.002,,,0.002,0.011,0.009,0.002,0.011,0.002,,0.015,0.002,0.002,0.003,,0.002,0.009,0.006,0.005,0.005,0.005,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9229338 43.255505, -2.9242914 43.2556108, -2.9246347 43.2557195, -2.9258253 43.2569386, -2.9262269 43.2574952, -2.9262953 43.257658, -2.9263253 43.2577328, -2.9263764 43.2579235, -2.9261948 43.2585635, -2.9229344 43.2598205, -2.9228485 43.2598195, -2.922764 43.2598156, -2.9220418 43.2597528, -2.921958448215474 43.259603099365414, -2.9218681 43.2592073, -2.9218401 43.2590147, -2.9218358 43.2587079, -2.9218493 43.2575239, -2.9222238 43.2565015, -2.9226875 43.255567, -2.9229338 43.255505))",1071.0,47.42,25.03,17870.0,90.34,3346.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,18.0,Primary
82,Bilbao_hdbscan_5_5,82,34,-2.9211606295834027,43.2581321854282,-2.9212208,43.25810945,1.2543055199965184e-06,27106633.47801768,0.0003786946299912,0.0007555522437188,0.00036549677835,0.0002245723035713,Yes,0.059,0.029,,0.029,,,,,,,,,,,,,,0.235,0.176,0.147,,,,,,,,0.029,,,,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,,,,,,,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9217503 43.2576598, -2.9214151 43.2586002, -2.9210042 43.2584931, -2.9204165 43.2581854, -2.9204257 43.2580934, -2.9217503 43.2576598))",48.0,47.42,25.03,17870.0,90.34,1604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,Mixed
83,Bilbao_hdbscan_5_5,83,6,-2.948057833333334,43.2617075,-2.94811085,43.261707,2.1175380000077905e-07,28334792.575046707,0.0001911361306938,0.0003710682791329,0.0001529260569323,0.0001541748466306,Yes,0.167,,,,,,,,,,,,,,,,,0.167,0.167,,,,,0.167,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9478015 43.2614392, -2.9480615 43.2616525, -2.9482245 43.2617995, -2.9481842 43.2619398, -2.9479151 43.2616561, -2.9478015 43.2614392))",4.0,47.42,25.03,17870.0,90.34,1274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,Local
84,Bilbao_hdbscan_5_5,84,14,-2.94841777529486,43.26083661866394,-2.94849905,43.2609154,5.676140400016266e-07,24664647.12528936,0.0002983498505176,0.0004759211922503,0.0002239688286158,0.0002243700837784,Yes,,,0.071,,,,,,,,,,,,,,,,0.214,0.071,,,,,,,,,,,,,,,,,,,,0.071,,,,0.071,,,,,,,,,,,,,,,,0.143,,0.071,,,,,,,,,,,,,0.071,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9485627 43.2603833, -2.9486769 43.2605505, -2.9486546 43.260636, -2.9486128 43.2607599, -2.948536 43.260955, -2.9484811 43.2610699, -2.9484237 43.261166, -2.9480381 43.2609198, -2.9479517 43.2608573, -2.948183154128042 43.26051546129508, -2.9485627 43.2603833))",24.0,47.42,25.03,17870.0,90.34,1420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,Local
85,Bilbao_hdbscan_5_5,85,8,-2.9410285125,43.2567337125,-2.9410179,43.25677935,1.162751100011007e-07,68802342.99433707,0.0002002422217097,0.0004043493450126,0.0002153586800984,7.036528685223272e-05,Yes,,0.125,,,,,,,,,,,,,,,0.125,,0.125,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9408821 43.2566396, -2.9414231 43.2566454, -2.9411689 43.2568039, -2.9407154 43.2567782, -2.9408821 43.2566396))",6.0,47.42,25.03,17870.0,90.34,1266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Local
86,Bilbao_hdbscan_5_5,86,28,-2.9424997021391905,43.25714650377176,-2.9424335,43.2571548,1.4661093900023086e-06,19098165.655944616,0.0004472530381527,0.0008785144146839,0.000452485154302,0.0002036530997995,Yes,0.036,0.036,,0.036,,,,,,,,,,,,0.036,,0.393,,0.071,0.036,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,,,,,,,,,,,,,,,0.036,,0.036,,,,,,0.036,,,,,,,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9430277 43.2565449, -2.9431588 43.2568506, -2.9431755 43.2569257, -2.9431034 43.2570702, -2.9423991 43.2575288, -2.9416854 43.2574762, -2.941814359897341 43.256947905609294, -2.9430277 43.2565449))",67.0,47.42,25.03,17870.0,90.34,1660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,Mixed
87,Bilbao_hdbscan_5_5,87,9,-2.943014388888889,43.25936757777778,-2.9429889,43.2593252,4.504405499992071e-07,19980439.15010725,0.0002332525532013,0.000576267357463,0.0001689675408962,0.0002447048098231,Yes,,,,,,,,,,,,,,,,,,,0.333,,,,0.222,0.111,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9428306 43.2590363, -2.9429611 43.2590721, -2.9433455 43.2596069, -2.9432606 43.2598886, -2.942817 43.25929, -2.9428306 43.2590363))",14.0,47.42,25.03,17870.0,90.34,1410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,Local
88,Bilbao_hdbscan_5_5,88,7,-2.9389756285714284,43.25834832857144,-2.9389464,43.2583118,5.359209899965039e-07,13061626.864149628,0.0002942448784964,0.0006677918464602,0.0003294626088226,0.000150191627256,Yes,,0.143,0.143,,,,,,,,,,,,,,,,,0.429,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9387216 43.258144, -2.9392211 43.258346, -2.939583 43.2586259, -2.9389464 43.2584881, -2.9384709 43.2582221, -2.9387216 43.258144))",14.0,47.42,25.03,17870.0,90.34,1409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Local
89,Bilbao_hdbscan_5_5,89,11,-2.940089763649852,43.25835771753372,-2.940136183976084,43.2583349,5.004006791935403e-07,21982384.23202764,0.0002670951097296,0.0005383198687556,0.0002211371820525,0.0001841046655385,Yes,,,,,,,,,,,,,,,,,,0.182,0.091,,,,,,,,,,,,,0.273,,,,,0.091,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9397065 43.2579797, -2.940454 43.2582673, -2.940136183976084 43.25864913234675, -2.939942 43.2586052, -2.9398403 43.258414, -2.9397065 43.2579797))",19.0,47.42,25.03,17870.0,90.34,1398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,Local
90,Bilbao_hdbscan_5_5,90,8,-2.942689200670361,43.2603850453197,-2.9426122,43.2602771,8.286526514221841e-07,9654226.033392778,0.0003847672062996,0.0006641669038012,0.0003232559888578,0.0002827024811581,Yes,,,,,,,,,,,,,,0.125,,,,,0.25,0.125,0.125,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9423283 43.2600628, -2.9427091 43.2601066, -2.9431581 43.2602345, -2.943248105362886 43.2606050625576, -2.9423632 43.2609637, -2.9423283 43.2600628))",43.0,47.42,25.03,17870.0,90.34,1544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,Local
91,Bilbao_hdbscan_5_5,91,15,-2.9261862999999995,43.2632251,-2.926108,43.2631074,6.47523799998993e-07,23165171.689478178,0.0003561568107227,0.000512530506407,0.0002065432029059,0.0003126206668361,Yes,,0.067,,0.067,,,,,,,,,,,,,,0.067,0.133,0.267,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9260473 43.2628395, -2.9263583 43.262895, -2.9266026 43.2629575, -2.9265014 43.263582, -2.9263007 43.2637247, -2.926108 43.2636721, -2.9260134 43.2635325, -2.9258711 43.2629182, -2.9260473 43.2628395))",35.0,47.42,25.03,17870.0,90.34,1486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,Urban
92,Bilbao_hdbscan_5_5,92,17,-2.943831670588235,43.26493218823529,-2.9437959,43.2649469,7.382167399966061e-07,23028467.222347405,0.0004185439154759,0.0006896863386422,0.0004150194464113,0.0001744016725573,Yes,,0.059,,,,,,,,,,,,,,,,0.118,0.118,0.176,0.059,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,0.059,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9433006 43.2646487, -2.9434244 43.2646734, -2.9444516 43.2648828, -2.9445212 43.2649469, -2.9443143 43.265203, -2.9441563 43.2651827, -2.9434502 43.2650459, -2.9432848 43.2650116, -2.9431894 43.2649819, -2.9433006 43.2646487))",32.0,47.42,25.03,17870.0,90.34,1507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Urban
93,Bilbao_hdbscan_5_5,93,13,-2.9273561392253176,43.26071196454721,-2.9273474500000005,43.26075302061725,3.4268691000295225e-07,37935502.11733505,0.0002206949382357,0.000387305330069,0.0001779355366351,0.0001696547348069,Yes,,0.077,,0.077,,,,,,,0.077,,,,,,,,,,,,0.077,,,,0.154,,,,,,0.077,,,,,,,,,,,0.077,,,,,,,0.077,,,,,,,,,0.077,,,,,,,,,,,,,,,0.154,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9275462 43.2603745, -2.927647500639417 43.26077627223571, -2.9276694 43.2608799, -2.9270815 43.2609574, -2.927192079437322 43.26057610991738, -2.9275462 43.2603745))",16.0,47.42,25.03,17870.0,90.34,1361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,Local
94,Bilbao_hdbscan_5_5,94,6,-2.9276019666666664,43.25994666666667,-2.9276016,43.25994725,1.4943000000561183e-09,4015257980.174443,1.751525126405206e-05,2.990594515567332e-05,1.732624855195722e-05,1.008078480167834e-05,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9276278 43.2599316, -2.9275969 43.2599502, -2.9275768 43.2599609, -2.9276171 43.2599375, -2.9276278 43.2599316))",0.0,47.42,25.03,17870.0,90.34,1069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0,Local
95,Bilbao_hdbscan_5_5,95,11,-2.941566936363636,43.264372481818185,-2.9415326,43.2643253,2.889199999998164e-07,38072822.92678593,0.0002293303686895,0.0003979728597636,0.0001161207073595,0.0002218230081436,Yes,,,,,,,,,,0.091,,,,,,,,,0.091,0.091,,,,0.091,,,,0.091,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9415867 43.263975, -2.9417455 43.2643508, -2.9417709 43.2646973, -2.9413709 43.2645905, -2.9414668 43.2641927, -2.9415867 43.263975))",13.0,47.42,25.03,17870.0,90.34,1366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Local
96,Bilbao_hdbscan_5_5,96,11,-2.942549336363636,43.26458677272728,-2.9425554,43.2645331,4.181290799960349e-07,26307665.56610775,0.0002657121636531,0.0004806629534237,0.0002421875129005,0.0001669987321172,Yes,,,,,,,,,,0.182,,,,,,,,,,0.182,,,,,,,0.091,0.182,,,,0.091,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9429741 43.2643618, -2.9428696 43.2645732, -2.9425989 43.2648782, -2.9421644 43.2648013, -2.9422244 43.2644388, -2.9429741 43.2643618))",21.0,47.42,25.03,17870.0,90.34,1392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,Local
97,Bilbao_hdbscan_5_5,97,9,-2.9329412666666665,43.25637416666666,-2.9329449,43.2563469,1.198033200001766e-07,75123126.80472238,0.000128665543559,0.0002672915366389,9.54985049330208e-05,0.0001171499134535,Yes,,0.222,,0.111,,,,,,,,,,,,,,0.222,0.111,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9330231 43.2562347, -2.9331224 43.2562475, -2.9327885 43.2565935, -2.9328328 43.2565196, -2.932883 43.2564405, -2.9329904 43.2562764, -2.9330231 43.2562347))",2.0,47.42,25.03,17870.0,90.34,1218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,Local
