,param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,shop_rel_gift,shop_rel_clothes,shop_rel_convenience,shop_rel_confectionery,shop_rel_optician,shop_rel_deli,shop_rel_fashion_accessories,shop_rel_books,amenity_rel_restaurant,amenity_rel_fast_food,amenity_rel_car_rental,amenity_rel_cafe,amenity_rel_post_box,amenity_rel_bar,amenity_rel_atm,amenity_rel_pharmacy,amenity_rel_pub,amenity_rel_college,shop_rel_doors,amenity_rel_hospital,shop_rel_supermarket,shop_rel_hairdresser,shop_rel_bicycle,shop_rel_chemist,shop_rel_motorcycle,shop_rel_car_repair,shop_rel_florist,shop_rel_herbalist,shop_rel_car,shop_rel_variety_store,amenity_rel_community_centre,amenity_rel_school,amenity_rel_bank,amenity_rel_clinic,amenity_rel_veterinary,amenity_rel_dentist,amenity_rel_library,amenity_rel_charging_station,shop_rel_car_parts,amenity_rel_post_office,shop_rel_bakery,shop_rel_kiosk,shop_rel_hardware,shop_rel_seafood,shop_rel_sports,shop_rel_mall,amenity_rel_cinema,shop_rel_greengrocer,shop_rel_mobile_phone,shop_rel_paint,amenity_rel_language_school,shop_rel_butcher,shop_rel_wholesale,shop_rel_doityourself,amenity_rel_theatre,shop_rel_computer,shop_rel_laundry,shop_rel_ticket,amenity_rel_university,amenity_rel_events_venue,amenity_rel_doctors,amenity_rel_conference_centre,shop_rel_e-cigarette,shop_rel_pawnbroker,amenity_rel_taxi,shop_rel_lottery,shop_rel_stationery,shop_rel_shoes,shop_rel_tattoo,shop_rel_dry_cleaning,shop_rel_pet,shop_rel_furniture,shop_rel_electronics,shop_rel_vacant,shop_rel_beauty,shop_rel_sewing,shop_rel_hairdresser_supply,shop_rel_perfumery,shop_rel_toys,shop_rel_grocery,shop_rel_tobacco,shop_rel_bed,shop_rel_photo,shop_rel_musical_instrument,shop_rel_travel_agency,shop_rel_interior_decoration,shop_rel_coffee,shop_rel_fuel,shop_rel_games,shop_rel_kitchen,shop_rel_baby_goods,shop_rel_tyres,shop_rel_pet_grooming,amenity_rel_marketplace,shop_rel_pastry,shop_rel_locksmith,shop_rel_department_store,shop_rel_radiotechnics,shop_rel_motorcycle_repair,shop_rel_jewelry,shop_rel_electrical,shop_rel_party,shop_rel_funeral_directors,shop_rel_tattoo;hairdresser,amenity_rel_biergarten,amenity_rel_post_depot,shop_rel_copyshop,shop_rel_watches,shop_rel_cosmetics,shop_rel_video_games,shop_rel_mobile_phone_accessories,shop_rel_yes,shop_rel_carpet,shop_rel_general,amenity_rel_arts_centre,shop_rel_estate_agent,shop_rel_telecommunication,shop_rel_fabric,shop_rel_tailor,shop_rel_storage_rental,shop_rel_antiques,shop_rel_massage,shop_rel_craft,shop_rel_newsagent,shop_rel_second_hand,shop_rel_lighting,shop_rel_hearing_aids,shop_rel_printer_ink,shop_rel_appliance,shop_rel_glaziery,shop_rel_repair,shop_rel_wine,shop_rel_boutique,shop_rel_windows,shop_rel_farm,shop_rel_medical_supply,shop_rel_fireplace,shop_rel_hifi,shop_rel_bookmaker,shop_rel_houseware,shop_rel_bag,shop_rel_video,amenity_rel_money_transfer,shop_rel_frame,shop_rel_anime,shop_rel_design,shop_rel_flooring,shop_rel_window_blind,shop_rel_psychic,shop_rel_art,shop_rel_hvac,shop_rel_household_linen,shop_rel_spices,shop_rel_health_food,shop_rel_trade,shop_rel_frozen_food,amenity_rel_laundry,shop_rel_ice_cream,shop_rel_alcohol,shop_rel_scooter,shop_rel_charity,amenity_rel_training,"shop_rel_bulk,_ecologic_food",shop_rel_tea,shop_rel_furniture;interior_decoration,shop_rel_music,shop_rel_greengrocer;seafood,shop_rel_leather,shop_rel_garden_centre,shop_rel_religion,amenity_rel_bureau_de_change,shop_rel_chocolate,shop_rel_vacuum_cleaner,geometry,population,av_age,percent_65,pp_income,male_rate,pop_buffer,has_Dia,has_Burger King,has_El Jamón,has_Mercadona,has_Carrefour Express,has_Telepizza,has_Supersol,has_McDonald's,has_Lidl,has_ALDI,has_100 Montaditos,has_Starbucks,has_Movistar,has_Vodafone,has_Dia Market,has_Orange,has_Pull & Bear,has_Petit Palace Hotels,has_Carrefour,has_El Corte Inglés,trains_metro,trains_metro_in_buffer,bus,bus_in_buffer
10,Seville_hdbscan_5_5,10,11,-5.995078281614332,37.41606232614979,-5.99454158296651,37.41750960837366,3.761367272338258e-05,292446.8472115417,0.0027717579839571,0.0052408737333941,0.0017082987148822,0.0024398815920697,Yes,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.993393532727741 37.41109962742042, -5.9980225 37.4177555, -5.997817381700189 37.41834916387826, -5.995367096469028 37.418725277349125, -5.993318715136208 37.41757089397657, -5.993089979745983 37.41337425701106, -5.993393532727741 37.41109962742042))",915.0,44.24,20.65,13985.0,90.16,2591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Seville_hdbscan_5_5,11,7,-5.918464938524481,37.37977457965294,-5.9188053,37.37954785045804,1.1059285516249724e-05,632952.2815659927,0.0014012691083369,0.0022248095119624,0.0008460201324228,0.0012842250866521,Yes,,,,,,,,,,,,0.143,,0.143,,0.143,,,,,0.143,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9188502 37.3779602, -5.919260817244885 37.37954785045804, -5.9188053 37.3819732, -5.916504952426482 37.379226307112546, -5.9188502 37.3779602))",262.0,44.24,20.65,13985.0,90.16,1634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Seville_hdbscan_5_5,12,35,-5.940710059157854,37.377292054959426,-5.9408931,37.3770291,2.490227264180753e-05,1405494.2094417422,0.0015963978138837,0.0043617859773782,0.0008886542984505,0.001533816895285,Yes,,,0.114,,,,,0.029,0.143,0.029,,0.114,,0.029,,0.057,,,,,0.057,0.057,,,,,0.029,,,,,0.029,0.057,,0.029,,,,,,0.029,,,,,,,0.029,0.029,0.029,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.940419269542889 37.374055155729394, -5.941496081865104 37.374769328730245, -5.942681319116877 37.37712953912014, -5.9421969 37.3782801, -5.9392999 37.3814196, -5.9393002 37.3764673, -5.940419269542889 37.374055155729394))",690.0,44.24,20.65,13985.0,90.16,2346.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
13,Seville_hdbscan_5_5,13,20,-5.901924624319753,37.38376372070029,-5.902807322246593,37.3837146,2.214679404132398e-05,903065.2455918336,0.0018108803586404,0.0028478813943134,0.0015007349049703,0.0011247494839345,Yes,,,,,0.05,,,,,,,,,,,0.15,,,,,0.05,,,,,,,,,,0.05,0.25,0.15,,,,0.05,,,,0.05,0.05,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9011764 37.3811562, -5.902982617113896 37.38209381638497, -5.903671 37.3833252, -5.9037622 37.3835685, -5.902697544493186 37.38650471009129, -5.899621459183712 37.38419389837902, -5.8998025 37.3832832, -5.899952 37.3829027, -5.9011764 37.3811562))",619.0,44.24,20.65,13985.0,90.16,2001.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
14,Seville_hdbscan_5_5,14,6,-5.912748961058294,37.383014856068115,-5.9124243,37.383167799999995,8.41474156740253e-06,713034.375677456,0.0012851890269636,0.0024807383993909,0.0013593749700951,0.0006637911688631,Yes,,,,,,,,,,,,,0.167,,,0.167,,,,,,0.167,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.910635784637457 37.38171541448781, -5.91451858171231 37.38283632192087, -5.9144197 37.3838826, -5.9123046 37.3832921, -5.910635784637457 37.38171541448781))",154.0,44.24,20.65,13985.0,90.16,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15,Seville_hdbscan_5_5,15,11,-5.910462894674652,37.386007086809,-5.910574308380376,37.3859779,1.7271858139060965e-05,636874.151665424,0.0016230640214627,0.0031012709590598,0.0017015279039853,0.0006951743283027,Yes,,,0.091,,,,,,,0.091,,,,0.091,,0.182,,,,,0.182,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9096804 37.3845788, -5.9129621 37.3859779, -5.9127793 37.386136, -5.908690968405172 37.38766958753656, -5.90737392613338 37.38573112501356, -5.9096804 37.3845788))",423.0,44.24,20.65,13985.0,90.16,1797.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
16,Seville_hdbscan_5_5,16,11,-5.970068684703241,37.4335737757826,-5.970047653795942,37.4335952,1.6082073590696606e-05,683991.398121909,0.0013350051575094,0.0030722862911971,0.0010185423895006,0.0011574803761792,Yes,,,,,,,,,,0.091,,,,,,,,,,,0.182,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,0.091,0.091,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.971079530912451 37.43067254621629, -5.971749238408268 37.43328749379356, -5.970989515691741 37.434711235670385, -5.970292366666667 37.43485213333333, -5.969459500620202 37.43457131759389, -5.967901472315502 37.43348179185629, -5.971079530912451 37.43067254621629))",409.0,44.24,20.65,13985.0,90.16,1774.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Seville_hdbscan_5_5,17,13,-5.94675419979156,37.37658091715999,-5.9472911,37.3767907,1.2110872333617162e-05,1073415.658417504,0.0013818438336886,0.0035223092250895,0.0008110448004666,0.0013326696800117,Yes,,,,,,,,,,,,0.154,,0.308,,0.077,,,,,0.308,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.946184398017714 37.37310500170997, -5.9474208 37.3757072, -5.9476665 37.3767907, -5.9474573 37.3773363, -5.9458035 37.3783874, -5.945373815566023 37.37718239896194, -5.946184398017714 37.37310500170997))",316.0,44.24,20.65,13985.0,90.16,1835.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
18,Seville_hdbscan_5_5,18,8,-5.943133172009233,37.405465856454555,-5.9427242407946,37.405021899999994,2.5608698966871188e-05,312393.84751053684,0.0019806828734286,0.0034714938918516,0.0015154524938167,0.001639408758265,No,,,,,,,,,,,,,0.125,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.945407542510672 37.402843165343626, -5.9446839 37.4044219, -5.942529081589202 37.40815139105733, -5.9405832 37.407432, -5.94249438382516 37.40449432858829, -5.945407542510672 37.402843165343626))",438.0,44.24,20.65,13985.0,90.16,2064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Seville_hdbscan_5_5,19,10,-5.950508498551924,37.39542881788475,-5.95059020845703,37.395316841222595,1.7765929591446486e-05,562875.1340326464,0.0014890150362089,0.003150675904408,0.0013797182187677,0.001007327075822,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,0.1,,,0.1,0.1,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9490013 37.393729, -5.953624243655547 37.394960959889346, -5.948899936695065 37.39748953667555, -5.9490013 37.393729))",414.0,44.24,20.65,13985.0,90.16,1906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
20,Seville_hdbscan_5_5,20,20,-5.920936370671655,37.38824372174114,-5.920941729908087,37.38817135,1.242272857068408e-05,1609952.265011829,0.001089949984673,0.0030177512808587,0.0009443474535382,0.0008486022866156,Yes,,,,,,,,,0.35,0.05,,,0.05,,,0.05,,,,,,0.05,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9193412 37.3870472, -5.9215507 37.3871325, -5.9217397 37.387228, -5.9228039 37.3884931, -5.923060728316583 37.39038706664795, -5.9213313 37.3894968, -5.920565 37.3887122, -5.9199298 37.3880582, -5.9193412 37.3870472))",290.0,44.24,20.65,13985.0,90.16,1667.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
21,Seville_hdbscan_5_5,21,6,-5.985655898353834,37.34938850723684,-5.9855151499999995,37.34927163547849,6.331596100852993e-07,9476283.553828835,0.0003211498565935,0.0008133743248745,0.0003007818839342,0.000254835342217,Yes,,,,,,,,,,0.167,,0.167,,0.167,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,0.167,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9854431 37.3491463, -5.985702563331341 37.349274970956984, -5.986300026791667 37.34988517246407, -5.9855485 37.3495466, -5.9854594 37.3492097, -5.9854431 37.3491463))",8.0,44.24,20.65,13985.0,90.16,830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Seville_hdbscan_5_5,22,7,-5.940928871428572,37.40086471428571,-5.9409995,37.4008673,5.63700999999312e-07,12417930.782468976,0.000305140690742,0.0005980311383652,0.0001939032064443,0.0002879886923807,Yes,,,0.143,,,,,,,,,,,0.143,,0.143,0.286,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9410321 37.4004503, -5.9412417 37.4013744, -5.9406317 37.4010345, -5.9410321 37.4004503))",12.0,44.24,20.65,13985.0,90.16,839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
23,Seville_hdbscan_5_5,23,6,-5.920447068245411,37.4109013678762,-5.9205186723905445,37.4110077,4.010580667967429e-06,1496042.717186091,0.0009763097643251,0.0016564601924292,0.0010137863602879,0.0004187925523292,Yes,,,,,,,,,,0.167,,0.167,,,,0.167,,,,,0.167,,,,,,,,,,,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.920477644781089 37.41013384679503, -5.9218944 37.4111609, -5.9196442 37.4114331, -5.918807564691374 37.410664960462185, -5.920477644781089 37.41013384679503))",105.0,44.24,20.65,13985.0,90.16,1223.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Seville_hdbscan_5_5,24,25,-5.924749251862624,37.40998508007443,-5.9249021,37.410301,1.8554123280016853e-05,1347409.3937343557,0.001272129080112,0.0026799286115937,0.0010868405339444,0.0009860223099449,Yes,,,,,,,,0.04,,,,0.12,0.04,,,0.12,,,,,0.12,0.04,,,,,,,,,0.04,0.04,0.24,0.04,,,0.04,,,0.04,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9236627 37.4075353, -5.924721518887305 37.40786750304971, -5.9269774 37.4104342, -5.9264836 37.4116702, -5.923357218786585 37.411153054293514, -5.9224902 37.4087784, -5.9236627 37.4075353))",540.0,44.24,20.65,13985.0,90.16,1877.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Seville_hdbscan_5_5,25,5,-5.9412491935462795,37.39803620607405,-5.941217300000001,37.39817585,4.024386894109376e-07,12424252.76585276,0.000310709448872,0.0004875661237562,0.0001629145694989,0.0002940208249827,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9411761 37.39755415, -5.941528867731394 37.39823053037028, -5.94103365 37.3983668, -5.9411761 37.39755415))",9.0,44.24,20.65,13985.0,90.16,814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Seville_hdbscan_5_5,26,24,-5.942724836944319,37.39884669284425,-5.94251185,37.39887010970652,4.9675815310904145e-06,4831324.830763644,0.0007669543799517,0.0014823034349961,0.0007347958318002,0.0004584312068853,Yes,,,,,,,,,,0.042,,,,,,0.083,,,,,,,,,,,,,,,,,0.042,,,,,,,,0.042,,,,,,,0.042,,,,0.042,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.942588017210817 37.3977235031346, -5.9439546 37.3985189, -5.944197691907599 37.39871627327269, -5.94419795 37.3990115, -5.944008041365493 37.39926328399365, -5.9422889 37.3996557, -5.941956872200557 37.39950060472235, -5.941627 37.3992831, -5.942588017210817 37.3977235031346))",138.0,44.24,20.65,13985.0,90.16,1248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27,Seville_hdbscan_5_5,27,17,-5.920401176722364,37.394434870145645,-5.9202247,37.3942293,1.7588667115471055e-05,966531.453940972,0.0018015196211648,0.0029691032116413,0.0010995301433152,0.0016523281418729,Yes,,,,,,,,,0.059,0.059,,,0.059,,,0.176,,,,,,,,,,,,,,,0.059,0.059,0.176,,,,0.059,,,,,,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9193356 37.3920006, -5.9220069 37.3923688, -5.9224007 37.3961969, -5.9189039 37.3969988, -5.918881699736808 37.39378746437973, -5.9193356 37.3920006))",680.0,44.24,20.65,13985.0,90.16,2094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Seville_hdbscan_5_5,28,12,-6.008442179050117,37.398769596304184,-6.0084108936824085,37.39873323312176,5.307530309528265e-06,2260938.5722126123,0.0005832407373135,0.002205104613396,0.000617828781249,0.0005533833793914,Yes,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-6.007447256444025 37.39826677734256, -6.0086793 37.3982816, -6.008763157606929 37.398344768968855, -6.00987080245415 37.400449334833084, -6.007439008408595 37.39841722661204, -6.007447256444025 37.39826677734256))",74.0,44.24,20.65,13985.0,90.16,1279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
29,Seville_hdbscan_5_5,29,46,-6.000014193488447,37.40825094477229,-5.999981018562817,37.40824029598184,3.3507415244130276e-05,1372830.4515537985,0.0020390153260305,0.0042923099852538,0.0012424652086599,0.001821391565135,Yes,,,,,,,,,0.174,0.043,,,,0.022,0.022,,0.065,,,,,,,,,,,,,,,,,0.022,,,,0.022,,,,0.087,,,,,0.022,,,,,,,,0.109,,,,0.087,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-6.0010657 37.4050289, -6.002066688993573 37.40624215720335, -6.002448721408244 37.41113737923709, -6.002456921583786 37.4117803929532, -6.0004717 37.4116848, -5.998635997190633 37.40961754675176, -5.998497258565076 37.40931759402275, -5.997846273139786 37.4077663664066, -5.997493957765798 37.406371067212696, -5.9997832 37.4053745, -6.0010657 37.4050289))",1090.0,44.24,20.65,13985.0,90.16,2491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
30,Seville_hdbscan_5_5,30,13,-6.006687144079207,37.41116233617694,-6.007001918327815,37.41131002891418,5.729487843256524e-06,2268963.7111806953,0.0008991338374335,0.0017181850825238,0.000675954641485,0.0006996643226544,No,,,,,,,,,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-6.0072268 37.4095311, -6.007860641647525 37.41139897154572, -6.00701323229262 37.41191419612478, -6.005709380847741 37.4121944162487, -6.005981 37.4111184, -6.0062351 37.4104253, -6.0072268 37.4095311))",150.0,44.24,20.65,13985.0,90.16,1339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
31,Seville_hdbscan_5_5,31,34,-6.006394723582678,37.404273317062234,-6.00635745536811,37.40346375,3.106534510289466e-05,1094467.1590605278,0.0021640160158141,0.0045268929657782,0.0012796640923079,0.0020646024719183,No,,,,,,,,,0.235,0.029,,0.118,,,,0.029,,,,,,,,,,,,,,,,,0.029,0.029,,,,,,,,,,,,,,,,,,,,,0.029,,,,0.088,,0.029,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-6.0070018 37.4018014, -6.0090706 37.402442, -6.0090438 37.4025741, -6.008932 37.4029674, -6.0055955 37.4087291, -6.004586377948978 37.40785451103717, -6.0046104 37.4031319, -6.0048898 37.4019663, -6.0070018 37.4018014))",902.0,44.24,20.65,13985.0,90.16,2468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
